id,rz,sx,x,cx,reset,measure,u3,u2,u1,Machine,AvgDegree,NumQubit,PST,TVD,Entropy,Swaps
0,46,8,0,20,0,5,-1,-1,-1,2,3.2,5,0.7734375,0.241210937395,2.8147857992739564,9
0,46,8,0,20,0,5,-1,-1,-1,3,3.2,5,0.822265625,0.202148437405,2.7054625287948078,10
0,46,8,0,20,0,5,-1,-1,-1,5,3.2,5,0.662109375,0.382812499895,3.0928455448279895,9
0,-1,-1,-1,20,-1,5,0,8,30,7,3.2,5,0.7421875,0.287109374895,2.9616661635829167,8
0,-1,-1,-1,20,-1,5,0,8,30,11,3.2,5,0.6396484375,0.391601562395,3.0761845708721496,7
0,46,8,0,20,0,5,-1,-1,-1,18,3.2,5,0.859375,0.194335937415,2.5822942024425126,8
0,-1,-1,-1,20,-1,5,0,8,30,19,3.2,5,0.7333984375,0.289062499895,2.9180195049064093,8
0,46,8,0,20,0,5,-1,-1,-1,21,3.2,5,0.8349609375,0.2128906249,2.6919711568095632,9
0,46,8,0,20,-1,5,-1,-1,-1,26,3.2,5,0.8818359375,0.15917968743,2.5476706522363384,9
0,46,8,0,20,0,5,-1,-1,-1,29,3.2,5,0.623046875,0.419921874895,3.1546073952610403,7
0,46,8,0,20,0,5,-1,-1,-1,31,3.2,5,0.853515625,0.183593749895,2.694071380063662,9
0,46,8,0,20,0,5,-1,-1,-1,33,3.2,5,0.8955078125,0.13476562492,2.5081396144542687,9
0,-1,-1,-1,20,-1,5,0,8,30,36,2.4,5,0.505859375,0.557617187395,3.3626443513805198,6
0,46,8,0,20,-1,5,-1,-1,-1,39,3.2,5,0.8212890625,0.203124999895,2.7320887147548794,10
0,46,8,0,20,-1,5,-1,-1,-1,40,3.2,5,0.8369140625,0.225585937405,2.7269943577848363,11
0,46,8,0,20,0,5,-1,-1,-1,42,4.8,5,0.62890625,0.395507812395,2.8659396538540753,8
0,46,8,0,20,0,5,-1,-1,-1,10,3.4285714285714284,7,0.751953125,0.285156249895,2.900471780890764,9
0,46,8,0,20,0,5,-1,-1,-1,14,3.4285714285714284,7,0.8056640625,0.23437499991,2.7660175054890432,9
0,46,8,0,20,0,5,-1,-1,-1,17,3.4285714285714284,7,0.8798828125,0.144531249905,2.585345492991542,12
0,46,8,0,20,0,5,-1,-1,-1,25,3.4285714285714284,7,0.8681640625,0.164062499905,2.619256145683078,10
