id,rz,sx,x,cx,reset,measure,u1,u2,u3,Machine,AvgDegree,NumQubit,PST,TVD,Entropy,Swaps
0,46,8,0,20,0,5,-1,-1,-1,2,3.2,5,0.7705078125,0.268554687395,2.884244538913518,9
0,46,8,0,20,0,5,-1,-1,-1,3,3.2,5,0.8017578125,0.2353515624,2.7628981412078475,7
0,46,8,0,20,0,5,-1,-1,-1,5,3.2,5,0.5849609375,0.458007812395,3.2057015421578146,9
0,-1,-1,-1,20,-1,5,30,8,0,7,3.2,5,0.7265625,0.295898437395,2.9734396242748087,8
0,-1,-1,-1,20,-1,5,30,8,0,11,3.2,5,0.6796875,0.350585937395,3.06858027860396,6
0,46,8,0,20,0,5,-1,-1,-1,18,3.2,5,0.859375,0.1787109374,2.614989176626506,7
0,-1,-1,-1,20,-1,5,30,8,0,19,3.2,5,0.7333984375,0.299804687395,2.92600702262811,8
0,46,8,0,20,0,5,-1,-1,-1,21,3.2,5,0.7890625,0.269531249905,2.7348750347666417,9
0,46,8,0,20,-1,5,-1,-1,-1,26,3.2,5,0.8818359375,0.147460937415,2.544279310298501,10
0,46,8,0,20,0,5,-1,-1,-1,29,3.2,5,0.630859375,0.410156249895,3.1435773809233267,7
0,46,8,0,20,0,5,-1,-1,-1,31,3.2,5,0.7978515625,0.221679687395,2.7491222629688106,9
0,46,8,0,20,0,5,-1,-1,-1,33,3.2,5,0.9111328125,0.11816406240499999,2.463720303650788,9
0,-1,-1,-1,20,-1,5,30,8,0,36,2.4,5,0.5126953125,0.568359374895,3.372479459879276,9
0,46,8,0,20,-1,5,-1,-1,-1,39,3.2,5,0.830078125,0.2167968749,2.745402653173481,8
0,46,8,0,20,-1,5,-1,-1,-1,40,3.2,5,0.875,0.1757812499,2.6079170209812,8
0,46,8,0,20,0,5,-1,-1,-1,42,4.8,5,0.7216796875,0.360351562395,2.9226874375459215,5
0,46,8,0,20,0,5,-1,-1,-1,10,3.4285714285714284,7,0.8076171875,0.212890624895,2.7862370348345222,8
0,46,8,0,20,0,5,-1,-1,-1,14,3.4285714285714284,7,0.7822265625,0.2646484374,2.83844270375911,8
0,46,8,0,20,0,5,-1,-1,-1,17,3.4285714285714284,7,0.8984375,0.137695312395,2.5639978812723783,12
0,46,8,0,20,0,5,-1,-1,-1,25,3.4285714285714284,7,0.8662109375,0.169921874905,2.6239596142878163,10
0,-1,-1,-1,20,-1,5,30,8,0,22,2.5714285714285716,14,0.7392578125,0.301757812395,2.8932444296547364,9
0,46,8,0,20,0,5,-1,-1,-1,12,4.0,16,0.8388671875,0.193359374895,2.7075479920711585,8
0,-1,-1,-1,20,-1,5,30,8,0,32,2.75,16,1.0,0.044921875,2.1113443534926155,9
0,-1,-1,-1,20,-1,5,30,8,0,0,4.6,20,0.447265625,0.575195312395,3.3180607456224767,9
0,-1,-1,-1,20,-1,5,30,8,0,4,4.6,20,0.794921875,0.2607421874,2.7545035059756695,9
0,-1,-1,-1,20,-1,5,30,8,0,15,4.6,20,0.681640625,0.3798828124,3.009757531866146,9
0,-1,-1,-1,20,-1,5,30,8,0,28,4.6,20,0.7255859375,0.3251953124,2.943210011193953,9
0,-1,-1,-1,20,-1,5,30,8,0,34,4.6,20,0.7421875,0.3085937499,2.9367689275702538,9
0,-1,-1,-1,20,-1,5,30,8,0,37,7.0,20,0.6025390625,0.443359374895,3.128483805521737,13
0,46,8,0,20,0,5,-1,-1,-1,8,4.148148148148148,27,0.77734375,0.260742187395,2.853491733576395,9
0,46,8,0,20,0,5,-1,-1,-1,13,4.148148148148148,27,0.8720703125,0.15429687491,2.616922982812878,8
0,46,8,0,20,0,5,-1,-1,-1,16,4.148148148148148,27,0.8740234375,0.17382812491,2.606799658802853,9
0,46,8,0,20,0,5,-1,-1,-1,23,4.148148148148148,27,0.8642578125,0.197265624915,2.6201072447029095,9
0,46,8,0,20,0,5,-1,-1,-1,24,4.148148148148148,27,0.716796875,0.344726562395,3.0286808066491453,8
0,46,8,0,20,0,5,-1,-1,-1,27,4.148148148148148,27,0.615234375,0.392578124895,3.0914589242990322,8
0,46,8,0,20,0,5,-1,-1,-1,35,4.148148148148148,27,0.8740234375,0.171874999905,2.583618810838917,8
0,46,8,0,20,0,5,-1,-1,-1,38,4.148148148148148,27,0.64453125,0.388671874895,2.8114359133764575,8
0,-1,-1,-1,20,-1,5,30,8,0,9,4.285714285714286,28,0.619140625,0.430664062395,3.1722863780634887,9
0,-1,-1,-1,20,-1,5,30,8,0,30,4.377358490566038,53,0.55859375,0.502929687395,3.263616322612767,9
0,46,8,0,20,0,5,-1,-1,-1,6,4.430769230769231,65,0.8251953125,0.186523437395,2.7110161707263387,9
0,46,8,0,20,0,5,-1,-1,-1,20,4.430769230769231,65,0.373046875,0.690429687395,3.445106309493171,9
0,46,8,0,20,0,5,-1,-1,-1,41,4.47244094488189,127,0.748046875,0.273437499895,2.9137267815510257,9
0,21,3,0,19,0,6,-1,-1,-1,10,3.4285714285714284,7,0.765625,0.23437499981499998,2.9071945371591106,12
0,21,3,0,19,0,6,-1,-1,-1,14,3.4285714285714284,7,0.8134765625,0.19531249981999999,2.78530645778477,11
0,21,3,0,19,0,6,-1,-1,-1,17,3.4285714285714284,7,0.87890625,0.14062499981499998,2.6000056962305926,11
0,21,3,0,19,0,6,-1,-1,-1,25,3.4285714285714284,7,0.8759765625,0.13671874980499998,2.609218237009344,13
0,-1,-1,-1,19,-1,6,15,3,0,22,2.5714285714285716,14,0.6259765625,0.374023437245,3.291168849965628,18
0,21,3,0,19,0,6,-1,-1,-1,12,4.0,16,0.8037109375,0.23046874981999999,2.785974899297566,16
0,-1,-1,-1,19,-1,6,15,3,0,0,4.6,20,0.498046875,0.501953124745,3.392171611728433,13
0,-1,-1,-1,19,-1,6,15,3,0,4,4.6,20,0.796875,0.213867187335,2.8027301402668248,15
0,-1,-1,-1,19,-1,6,15,3,0,15,4.6,20,0.7626953125,0.253906249805,2.9115530686096522,13
0,-1,-1,-1,19,-1,6,15,3,0,28,4.6,20,0.6953125,0.304687499775,3.1160882982384086,13
0,-1,-1,-1,19,-1,6,15,3,0,34,4.6,20,0.64453125,0.358398437255,3.2423489679892072,13
0,-1,-1,-1,19,-1,6,15,3,0,37,7.0,20,0.84765625,0.15332031235,2.6528544939582495,17
0,21,3,0,19,0,6,-1,-1,-1,8,4.148148148148148,27,0.759765625,0.24023437479499998,2.9608463226205575,14
0,21,3,0,19,0,6,-1,-1,-1,13,4.148148148148148,27,0.9189453125,0.08105468735999999,2.44373207234467,16
0,21,3,0,19,0,6,-1,-1,-1,16,4.148148148148148,27,0.8837890625,0.15820312481999999,2.5595611920120467,11
0,21,3,0,19,0,6,-1,-1,-1,23,4.148148148148148,27,0.8916015625,0.12499999986999999,2.512212913883991,14
