id,rz,sx,x,cx,reset,measure,u3,u1,u2,Machine,AvgDegree,NumQubit,PST,TVD,Entropy,Swaps
0,46,8,0,20,0,5,-1,-1,-1,2,3.2,5,0.779296875,0.2412109374,2.828575702708869,9
0,46,8,0,20,0,5,-1,-1,-1,3,3.2,5,0.8330078125,0.194335937395,2.6596320327510954,8
0,46,8,0,20,0,5,-1,-1,-1,5,3.2,5,0.6640625,0.396484374895,3.0480826072975225,9
0,-1,-1,-1,20,-1,5,0,30,8,7,3.2,5,0.7431640625,0.287109374895,2.970995939475829,8
0,-1,-1,-1,20,-1,5,0,30,8,11,3.2,5,0.64453125,0.390624999895,3.095484449325559,7
0,46,8,0,20,0,5,-1,-1,-1,18,3.2,5,0.8505859375,0.184570312405,2.583689075725098,7
0,-1,-1,-1,20,-1,5,0,30,8,19,3.2,5,0.7509765625,0.266601562395,2.8498490598319424,6
0,46,8,0,20,0,5,-1,-1,-1,21,3.2,5,0.8330078125,0.1914062499,2.707312221889007,9
0,46,8,0,20,-1,5,-1,-1,-1,26,3.2,5,0.88671875,0.15820312492,2.5299441295730056,7
0,46,8,0,20,0,5,-1,-1,-1,29,3.2,5,0.5888671875,0.447265624895,3.190892083871737,8
0,46,8,0,20,0,5,-1,-1,-1,31,3.2,5,0.8369140625,0.209960937405,2.7233020423786622,9
0,46,8,0,20,0,5,-1,-1,-1,33,3.2,5,0.923828125,0.11230468742,2.436932547605637,9
0,-1,-1,-1,20,-1,5,0,30,8,36,2.4,5,0.505859375,0.549804687395,3.3430408973370183,6
0,46,8,0,20,-1,5,-1,-1,-1,39,3.2,5,0.8193359375,0.2363281249,2.7260448255750918,10
0,46,8,0,20,-1,5,-1,-1,-1,40,3.2,5,0.8671875,0.184570312405,2.648476239649168,10
0,46,8,0,20,0,5,-1,-1,-1,42,4.8,5,0.724609375,0.344726562395,2.9113849802891694,7
0,46,8,0,20,0,5,-1,-1,-1,10,3.4285714285714284,7,0.765625,0.250976562395,2.881411499351525,11
0,46,8,0,20,0,5,-1,-1,-1,14,3.4285714285714284,7,0.8134765625,0.2255859374,2.7642832186974013,8
0,46,8,0,20,0,5,-1,-1,-1,17,3.4285714285714284,7,0.90625,0.156249999905,2.5241923382471465,7
0,46,8,0,20,0,5,-1,-1,-1,25,3.4285714285714284,7,0.8486328125,0.191406249905,2.675065729606295,11
0,-1,-1,-1,20,-1,5,0,30,8,22,2.5714285714285716,14,0.6865234375,0.357421874895,3.024626229511004,9
0,46,8,0,20,0,5,-1,-1,-1,12,4.0,16,0.8046875,0.208984374895,2.750040156310361,8
0,-1,-1,-1,20,-1,5,0,30,8,32,2.75,16,1.0,0.06640625,2.102345471622887,10
0,-1,-1,-1,20,-1,5,0,30,8,0,4.6,20,0.44921875,0.592773437395,3.3594123018250226,9
0,-1,-1,-1,20,-1,5,0,30,8,4,4.6,20,0.7939453125,0.273437499895,2.82101830582134,9
0,-1,-1,-1,20,-1,5,0,30,8,15,4.6,20,0.724609375,0.325195312395,3.0159402208255557,9
0,-1,-1,-1,20,-1,5,0,30,8,28,4.6,20,0.6708984375,0.366210937395,3.0710288827754693,9
0,-1,-1,-1,20,-1,5,0,30,8,34,4.6,20,0.75,0.295898437395,2.919652349725092,9
0,-1,-1,-1,20,-1,5,0,30,8,37,7.0,20,0.55859375,0.483398437395,3.1443806754384673,14
0,46,8,0,20,0,5,-1,-1,-1,8,4.148148148148148,27,0.8125,0.219726562405,2.7638185472551497,8
0,46,8,0,20,0,5,-1,-1,-1,13,4.148148148148148,27,0.8798828125,0.15429687492,2.5609659026525766,9
0,46,8,0,20,0,5,-1,-1,-1,16,4.148148148148148,27,0.865234375,0.1796874999,2.6090639152230874,8
0,46,8,0,20,0,5,-1,-1,-1,23,4.148148148148148,27,0.87890625,0.21093749993,2.5785553225223707,8
0,46,8,0,20,0,5,-1,-1,-1,24,4.148148148148148,27,0.7080078125,0.350585937395,3.0391469655415375,9
0,46,8,0,20,0,5,-1,-1,-1,27,4.148148148148148,27,0.6455078125,0.391601562395,3.0876394120231,9
0,46,8,0,20,0,5,-1,-1,-1,35,4.148148148148148,27,0.861328125,0.182617187415,2.615760489346129,8
0,46,8,0,20,0,5,-1,-1,-1,38,4.148148148148148,27,0.6201171875,0.431640624895,2.9015756420493544,8
0,-1,-1,-1,20,-1,5,0,30,8,9,4.285714285714286,28,0.5830078125,0.491210937395,3.253565549039199,9
0,-1,-1,-1,20,-1,5,0,30,8,30,4.377358490566038,53,0.46875,0.55859374989,3.3439299291040085,9
0,46,8,0,20,0,5,-1,-1,-1,6,4.430769230769231,65,0.8115234375,0.238281249905,2.7710146621303244,9
0,46,8,0,20,0,5,-1,-1,-1,20,4.430769230769231,65,0.38671875,0.643554687395,3.3401708435049895,9
