id,rz,sx,x,cx,reset,measure,u3,u1,u2,Machine,AvgDegree,NumQubit,PST,TVD,Entropy,Swaps
0,46,8,0,20,0,5,-1,-1,-1,2,3.2,5,0.7685546875,0.262695312395,2.866611036594143,9
0,46,8,0,20,0,5,-1,-1,-1,3,3.2,5,0.8017578125,0.218749999895,2.7857157033360385,9
0,46,8,0,20,0,5,-1,-1,-1,5,3.2,5,0.66015625,0.392578124895,3.077193754352249,9
0,-1,-1,-1,20,-1,5,0,30,8,7,3.2,5,0.71484375,0.319335937395,2.996525644441577,8
0,-1,-1,-1,20,-1,5,0,30,8,11,3.2,5,0.681640625,0.352539062395,3.0669220218258664,8
0,46,8,0,20,0,5,-1,-1,-1,18,3.2,5,0.8662109375,0.1806640624,2.587830497689628,6
0,-1,-1,-1,20,-1,5,0,30,8,19,3.2,5,0.708984375,0.318359374895,2.9500687001706414,7
0,46,8,0,20,0,5,-1,-1,-1,21,3.2,5,0.857421875,0.1904296874,2.6775101190335078,9
0,46,8,0,20,-1,5,-1,-1,-1,26,3.2,5,0.8916015625,0.15136718743,2.5251660460380165,8
0,46,8,0,20,0,5,-1,-1,-1,29,3.2,5,0.580078125,0.473632812395,3.197168576298044,9
0,46,8,0,20,0,5,-1,-1,-1,31,3.2,5,0.83203125,0.216796874905,2.73579931425176,9
0,46,8,0,20,0,5,-1,-1,-1,33,3.2,5,0.9130859375,0.12207031240999999,2.471192460630205,9
0,-1,-1,-1,20,-1,5,0,30,8,36,2.4,5,0.46875,0.597656249895,3.395912671459964,7
0,46,8,0,20,-1,5,-1,-1,-1,39,3.2,5,0.8095703125,0.2265624999,2.746415454216652,7
0,46,8,0,20,-1,5,-1,-1,-1,40,3.2,5,0.861328125,0.191406249895,2.6616656421519136,6
0,46,8,0,20,0,5,-1,-1,-1,42,4.8,5,0.6474609375,0.4404296874,2.927781374284621,5
0,46,8,0,20,0,5,-1,-1,-1,10,3.4285714285714284,7,0.7744140625,0.258789062395,2.8929612549293093,10
0,46,8,0,20,0,5,-1,-1,-1,14,3.4285714285714284,7,0.8037109375,0.2392578124,2.7809517745553425,11
0,46,8,0,20,0,5,-1,-1,-1,17,3.4285714285714284,7,0.8720703125,0.142578124895,2.5767283354915635,8
0,46,8,0,20,0,5,-1,-1,-1,25,3.4285714285714284,7,0.8623046875,0.1757812499,2.6441034085377773,11
0,-1,-1,-1,20,-1,5,0,30,8,22,2.5714285714285716,14,0.703125,0.332031249895,2.9682860700772378,9
