id,rz,sx,x,cx,reset,measure,u2,u3,u1,Machine,AvgDegree,NumQubit,PST,TVD,Entropy,Swaps
0,46,8,0,20,0,5,-1,-1,-1,2,3.2,5,0.763671875,0.285156249895,2.876944083709699,9
0,46,8,0,20,0,5,-1,-1,-1,3,3.2,5,0.8232421875,0.2275390624,2.7207732869675096,8
0,46,8,0,20,0,5,-1,-1,-1,5,3.2,5,0.6455078125,0.414062499895,3.1136757935433037,9
0,-1,-1,-1,20,-1,5,8,0,30,7,3.2,5,0.697265625,0.325195312395,3.0259643217376957,7
0,-1,-1,-1,20,-1,5,8,0,30,11,3.2,5,0.671875,0.359374999895,3.049399490490193,7
0,46,8,0,20,0,5,-1,-1,-1,18,3.2,5,0.853515625,0.183593749905,2.5792163774971324,7
0,-1,-1,-1,20,-1,5,8,0,30,19,3.2,5,0.7421875,0.281249999895,2.9293304693742077,7
0,46,8,0,20,0,5,-1,-1,-1,21,3.2,5,0.8046875,0.22949218742,2.651224206856908,9
0,46,8,0,20,-1,5,-1,-1,-1,26,3.2,5,0.9111328125,0.13476562494,2.471270853619718,7
0,46,8,0,20,0,5,-1,-1,-1,29,3.2,5,0.603515625,0.458007812395,3.2006632993228976,10
0,46,8,0,20,0,5,-1,-1,-1,31,3.2,5,0.8466796875,0.1914062499,2.698945512988562,9
0,46,8,0,20,0,5,-1,-1,-1,33,3.2,5,0.91015625,0.12499999992,2.497028108293623,9
0,-1,-1,-1,20,-1,5,8,0,30,36,2.4,5,0.44921875,0.57519531239,3.3957554402341934,6
0,46,8,0,20,-1,5,-1,-1,-1,39,3.2,5,0.8203125,0.218749999905,2.724294239237502,9
0,46,8,0,20,-1,5,-1,-1,-1,40,3.2,5,0.8583984375,0.1982421874,2.694093884096561,8
0,46,8,0,20,0,5,-1,-1,-1,42,4.8,5,0.69140625,0.402343749895,2.899430281233371,6
0,46,8,0,20,0,5,-1,-1,-1,10,3.4285714285714284,7,0.8115234375,0.224609374905,2.7658138055385746,8
0,46,8,0,20,0,5,-1,-1,-1,14,3.4285714285714284,7,0.7939453125,0.257812499895,2.8232826539601428,8
0,46,8,0,20,0,5,-1,-1,-1,17,3.4285714285714284,7,0.9052734375,0.150390624905,2.561972927370204,9
0,46,8,0,20,0,5,-1,-1,-1,25,3.4285714285714284,7,0.873046875,0.1650390624,2.649442608358085,7
0,-1,-1,-1,20,-1,5,8,0,30,22,2.5714285714285716,14,0.685546875,0.351562499895,3.0005249514051626,9
0,46,8,0,20,0,5,-1,-1,-1,12,4.0,16,0.8134765625,0.204101562395,2.7230860283312626,8
0,-1,-1,-1,20,-1,5,8,0,30,32,2.75,16,1.0,0.044921875,2.075044282599464,9
0,-1,-1,-1,20,-1,5,8,0,30,0,4.6,20,0.50390625,0.52734374989,3.3116888434639553,9
0,-1,-1,-1,20,-1,5,8,0,30,4,4.6,20,0.802734375,0.2568359374,2.802487095835287,9
0,-1,-1,-1,20,-1,5,8,0,30,15,4.6,20,0.7265625,0.353515624895,2.993451572667603,9
0,-1,-1,-1,20,-1,5,8,0,30,28,4.6,20,0.7490234375,0.323242187395,2.9266565241799736,9
0,-1,-1,-1,20,-1,5,8,0,30,34,4.6,20,0.7265625,0.321289062395,2.9633372396329527,9
0,-1,-1,-1,20,-1,5,8,0,30,37,7.0,20,0.64453125,0.416015624895,3.119475294559018,12
0,46,8,0,20,0,5,-1,-1,-1,8,4.148148148148148,27,0.8203125,0.211914062395,2.7789659366093034,9
0,46,8,0,20,0,5,-1,-1,-1,13,4.148148148148148,27,0.890625,0.144531249915,2.5499678292283123,9
0,46,8,0,20,0,5,-1,-1,-1,16,4.148148148148148,27,0.8603515625,0.161132812395,2.636239782766603,9
0,46,8,0,20,0,5,-1,-1,-1,23,4.148148148148148,27,0.8828125,0.17968749991,2.558679599667321,8
0,46,8,0,20,0,5,-1,-1,-1,24,4.148148148148148,27,0.724609375,0.324218749895,3.0312483281978757,8
0,46,8,0,20,0,5,-1,-1,-1,27,4.148148148148148,27,0.62890625,0.402343749895,3.069331753263095,8
0,46,8,0,20,0,5,-1,-1,-1,35,4.148148148148148,27,0.85546875,0.17187499991,2.601582966853549,8
0,46,8,0,20,0,5,-1,-1,-1,38,4.148148148148148,27,0.6474609375,0.394531249895,2.780420698701038,8
0,-1,-1,-1,20,-1,5,8,0,30,9,4.285714285714286,28,0.640625,0.418945312395,3.14897067104926,9
0,-1,-1,-1,20,-1,5,8,0,30,30,4.377358490566038,53,0.48046875,0.565429687395,3.352694275997347,9
0,46,8,0,20,0,5,-1,-1,-1,6,4.430769230769231,65,0.8486328125,0.1835937499,2.6860056387052706,9
0,46,8,0,20,0,5,-1,-1,-1,20,4.430769230769231,65,0.3564453125,0.656249999895,3.3560443260563386,9
0,46,8,0,20,0,5,-1,-1,-1,41,4.47244094488189,127,0.7177734375,0.294921874895,2.953690463504863,9
0,21,3,0,19,0,6,-1,-1,-1,10,3.4285714285714284,7,0.8037109375,0.19628906225499998,2.8786789974129006,12
0,21,3,0,19,0,6,-1,-1,-1,14,3.4285714285714284,7,0.9365234375,0.07812499986499999,2.375125908164376,13
0,21,3,0,19,0,6,-1,-1,-1,17,3.4285714285714284,7,0.873046875,0.14746093731999999,2.611808220565334,11
0,21,3,0,19,0,6,-1,-1,-1,25,3.4285714285714284,7,0.86328125,0.166992187355,2.614632408671686,13
0,-1,-1,-1,19,-1,6,3,0,15,22,2.5714285714285716,14,0.7265625,0.3037109373,2.9646669853754326,18
0,21,3,0,19,0,6,-1,-1,-1,12,4.0,16,0.8046875,0.23144531230999998,2.799443161581879,16
0,-1,-1,-1,19,-1,6,3,0,15,0,4.6,20,0.705078125,0.29687499981,2.960940357807349,13
0,-1,-1,-1,19,-1,6,3,0,15,4,4.6,20,0.80859375,0.23828124981999999,2.7805427824961932,14
0,-1,-1,-1,19,-1,6,3,0,15,15,4.6,20,0.740234375,0.259765624805,2.9817571001392214,13
0,-1,-1,-1,19,-1,6,3,0,15,28,4.6,20,0.689453125,0.345703124765,3.1048706394399286,12
0,-1,-1,-1,19,-1,6,3,0,15,34,4.6,20,0.69921875,0.329101562255,3.1235152763728458,12
0,-1,-1,-1,19,-1,6,3,0,15,37,7.0,20,0.849609375,0.152343749845,2.6652532293626927,16
0,21,3,0,19,0,6,-1,-1,-1,8,4.148148148148148,27,0.7900390625,0.23046874980499998,2.868647357584962,14
0,21,3,0,19,0,6,-1,-1,-1,13,4.148148148148148,27,0.916015625,0.09277343736499999,2.4553120304411475,10
0,21,3,0,19,0,6,-1,-1,-1,16,4.148148148148148,27,0.853515625,0.192382812345,2.643525973693928,14
0,21,3,0,19,0,6,-1,-1,-1,23,4.148148148148148,27,0.900390625,0.12402343733999999,2.512110355194353,14
0,21,3,0,19,0,6,-1,-1,-1,24,4.148148148148148,27,0.630859375,0.369140624745,3.2915311802597347,14
0,21,3,0,19,0,6,-1,-1,-1,27,4.148148148148148,27,0.5908203125,0.409179687255,3.317611064916934,14
0,21,3,0,19,0,6,-1,-1,-1,35,4.148148148148148,27,0.8603515625,0.16406249985,2.6183133842299875,11
0,21,3,0,19,0,6,-1,-1,-1,38,4.148148148148148,27,0.7412109375,0.53417968731,2.5175520444390704,16
0,-1,-1,-1,19,-1,6,3,0,15,9,4.285714285714286,28,0.5478515625,0.452148437255,3.380770135087925,13
0,-1,-1,-1,19,-1,6,3,0,15,30,4.377358490566038,53,0.427734375,0.57226562473,3.6659483874996543,12
0,21,3,0,19,0,6,-1,-1,-1,6,4.430769230769231,65,0.6015625,0.398437499785,3.228869512536788,19
0,21,3,0,19,0,6,-1,-1,-1,20,4.430769230769231,65,0.2509765625,0.749023437265,3.5963421874334935,18
0,21,3,0,19,0,6,-1,-1,-1,41,4.47244094488189,127,0.6640625,0.33593749977,3.1532850776181163,19
