id,rz,sx,x,cx,reset,measure,u3,u1,u2,Machine,AvgDegree,NumQubit,Depth,qubit_count,circuit_depth,circuit_width,retention_lifespan,gate_density,dual_gate_count,measurement_density,size_factor,gate_count,entanglement_variance,PST,TVD,Entropy,Swaps,L2,Hellinger
0,26,4,2,20,0,4,-1,-1,-1,2,3.2,5,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.48046875,0.519531249925,1.9937187563067285,8,0.5436287580252809,0.7833685059911084
0,26,4,2,20,0,4,-1,-1,-1,3,3.2,5,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.3603515625,0.639648437425,2.2989225550575623,17,0.6670243575143867,0.8940890680913498
0,26,4,2,20,0,4,-1,-1,-1,5,3.2,5,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.1845703125,0.815429687425,2.6613784403817364,8,0.8437748657986994,1.0680566983905273
0,-1,-1,-1,20,-1,4,2,18,4,7,3.2,5,23,4,25,4,3.2188758248682006,0.64,20,1.151292546497023,4.1588830833596715,44,0.5493061443340549,0.4833984375,0.516601562425,2.0221439360941744,16,0.5380336507508187,0.7806700912616443
0,-1,-1,-1,20,-1,4,2,18,4,11,3.2,5,23,4,25,4,3.2188758248682006,0.64,20,1.151292546497023,4.1588830833596715,44,0.5493061443340549,0.3271484375,0.672851562425,2.3649247065958097,16,0.7003662241191629,0.9252258049127415
0,26,4,2,20,0,4,-1,-1,-1,18,3.2,5,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.5087890625,0.491210937425,1.9367922981829608,15,0.5128022581814896,0.7572282387947876
0,-1,-1,-1,20,-1,4,2,18,4,19,3.2,5,23,4,25,4,3.2188758248682006,0.64,20,1.151292546497023,4.1588830833596715,44,0.5493061443340549,0.3525390625,0.647460937425,2.3288353222067952,17,0.6740446323270343,0.9013771858713525
0,26,4,2,20,0,4,-1,-1,-1,21,3.2,5,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.6337890625,0.366210937425,1.4722792879665783,8,0.39555000738501467,0.6385682481314955
0,26,4,2,20,-1,4,-1,-1,-1,26,3.2,5,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.572265625,0.427734374925,1.5875872592212137,17,0.4695468487334441,0.6978690803724631
0,26,4,2,20,0,4,-1,-1,-1,29,3.2,5,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.2119140625,0.788085937425,2.5850700401667064,15,0.8184607540778505,1.038891819422137
0,26,4,2,20,0,4,-1,-1,-1,31,3.2,5,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.529296875,0.470703124925,1.8933636666266263,8,0.4908467757269701,0.738192413365786
0,26,4,2,20,0,4,-1,-1,-1,33,3.2,5,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.7421875,0.257812499925,1.2062626194023736,8,0.2701073722588013,0.5262910758964805
0,-1,-1,-1,20,-1,4,2,18,4,36,2.4,5,23,4,25,4,3.2188758248682006,0.64,20,1.151292546497023,4.1588830833596715,44,0.5493061443340549,0.1357421875,0.864257812425,2.6918603376566494,9,0.8958064821839334,1.1238831745228235
0,26,4,2,20,-1,4,-1,-1,-1,39,3.2,5,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.5068359375,0.493164062425,1.8358240014012093,16,0.526395269707665,0.7590363542809342
0,26,4,2,20,-1,4,-1,-1,-1,40,3.2,5,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.45703125,0.542968749925,1.9273368963161825,15,0.5856249166129209,0.8049235256303057
0,26,4,2,20,0,4,-1,-1,-1,42,4.8,5,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.30078125,0.699218749925,2.2393829833935794,11,0.7489756900838649,0.9503213818238062
