id,rz,sx,x,cx,reset,measure,u3,u2,u1,Machine,AvgDegree,NumQubit,Depth,qubit_count,circuit_depth,circuit_width,retention_lifespan,gate_density,dual_gate_count,measurement_density,size_factor,gate_count,entanglement_variance,PST,TVD,Entropy,Swaps,L2,Hellinger
0,-1,-1,-1,20,-1,4,2,4,18,22,2.5714285714285716,14,23,4,25,4,3.2188758248682006,0.64,20,1.151292546497023,4.1588830833596715,44,0.5493061443340549,0.37109375,0.628906249925,2.283403651617094,8,0.6550878497803212,0.8840994763512663
0,26,4,2,20,0,4,-1,-1,-1,12,4.0,16,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.505859375,0.494140624925,1.9621383712613834,8,0.5150790937015766,0.7599391780168478
0,-1,-1,-1,20,-1,4,2,4,18,32,2.75,16,23,4,25,4,3.2188758248682006,0.64,20,1.151292546497023,4.1588830833596715,44,0.5493061443340549,1.0,0.0,-1.0000004999175666e-06,10,0.0,0.0
0,-1,-1,-1,20,-1,4,2,4,18,0,4.6,20,23,4,25,4,3.2188758248682006,0.64,20,1.151292546497023,4.1588830833596715,44,0.5493061443340549,0.337890625,0.662109374925,2.172858833775811,8,0.7054837821878808,0.9151037096017679
0,-1,-1,-1,20,-1,4,2,4,18,4,4.6,20,23,4,25,4,3.2188758248682006,0.64,20,1.151292546497023,4.1588830833596715,44,0.5493061443340549,0.5166015625,0.483398437425,1.8746272553047056,8,0.5093295398762252,0.7499893749341174
0,-1,-1,-1,20,-1,4,2,4,18,15,4.6,20,23,4,25,4,3.2188758248682006,0.64,20,1.151292546497023,4.1588830833596715,44,0.5493061443340549,0.421875,0.578124999925,2.002351519380873,8,0.6214329974545538,0.837224606351897
0,-1,-1,-1,20,-1,4,2,4,18,28,4.6,20,23,4,25,4,3.2188758248682006,0.64,20,1.151292546497023,4.1588830833596715,44,0.5493061443340549,0.49609375,0.503906249925,1.9405568491517124,8,0.5300710723919925,0.768963656381709
0,-1,-1,-1,20,-1,4,2,4,18,34,4.6,20,23,4,25,4,3.2188758248682006,0.64,20,1.151292546497023,4.1588830833596715,44,0.5493061443340549,0.3681640625,0.631835937425,2.325714829806478,8,0.6552770759396453,0.8868203793720049
0,-1,-1,-1,20,-1,4,2,4,18,37,7.0,20,23,4,25,4,3.2188758248682006,0.64,20,1.151292546497023,4.1588830833596715,44,0.5493061443340549,0.5302734375,0.469726562425,1.851767329636713,13,0.4937969716486275,0.7372832973839069
0,26,4,2,20,0,4,-1,-1,-1,8,4.148148148148148,27,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.7392578125,0.260742187425,1.2480552667441884,8,0.27132273739371054,0.5295147227621846
0,26,4,2,20,0,4,-1,-1,-1,13,4.148148148148148,27,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.7216796875,0.278320312425,1.1844411334626832,8,0.30631077999271605,0.5485927410509687
0,26,4,2,20,0,4,-1,-1,-1,16,4.148148148148148,27,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.7431640625,0.256835937425,1.1465004497373847,10,0.276051263213232,0.5252140047463865
0,26,4,2,20,0,4,-1,-1,-1,23,4.148148148148148,27,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.7119140625,0.288085937425,1.3041215058754636,8,0.3035491806886939,0.5590059978958041
0,26,4,2,20,0,4,-1,-1,-1,24,4.148148148148148,27,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.703125,0.296874999925,1.278308842245794,8,0.3169423024617661,0.5682756244686991
0,26,4,2,20,0,4,-1,-1,-1,27,4.148148148148148,27,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.560546875,0.439453124925,1.7274145365665703,10,0.46836939299753033,0.7089368201579203
0,26,4,2,20,0,4,-1,-1,-1,35,4.148148148148148,27,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.615234375,0.384765624925,1.6090758959790759,10,0.4041930724137,0.6566949560598445
0,26,4,2,20,0,4,-1,-1,-1,38,4.148148148148148,27,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.0400390625,0.959960937425,2.446121025299677,8,1.020022219238184,1.2648251059456104
0,-1,-1,-1,20,-1,4,2,4,18,9,4.285714285714286,28,23,4,25,4,3.2188758248682006,0.64,20,1.151292546497023,4.1588830833596715,44,0.5493061443340549,0.294921875,0.705078124925,2.445864756631361,8,0.7331064508959619,0.9559527877741928
0,-1,-1,-1,20,-1,4,2,4,18,30,4.377358490566038,53,23,4,25,4,3.2188758248682006,0.64,20,1.151292546497023,4.1588830833596715,44,0.5493061443340549,0.1611328125,0.838867187425,2.692388657544974,8,0.8678328028986537,1.0941438043233962
0,26,4,2,20,0,4,-1,-1,-1,6,4.430769230769231,65,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.5859375,0.414062499925,1.7460666587678488,8,0.4311255233811425,0.6848749334703689
0,26,4,2,20,0,4,-1,-1,-1,20,4.430769230769231,65,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.5712890625,0.428710937425,1.7851709374991458,10,0.44669809106569763,0.6987926695822547
0,26,4,2,20,0,4,-1,-1,-1,41,4.47244094488189,127,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.7294921875,0.270507812425,1.1365561947724077,8,0.2990928922962378,0.5401692495257377
0,13,2,2,10,0,4,-1,-1,-1,2,3.2,5,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.693359375,0.306640624925,1.3057942677709997,4,0.3275199033696154,0.578466905765009
0,13,2,2,10,0,4,-1,-1,-1,3,3.2,5,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.5859375,0.41406249993,1.549176404427041,7,0.44784947563188016,0.6848764451082403
0,13,2,2,10,0,4,-1,-1,-1,5,3.2,5,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.4306640625,0.569335937425,1.9241116667001237,4,0.6061173441272691,0.8291467698081874
0,-1,-1,-1,10,-1,4,2,2,9,7,3.2,5,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.638671875,0.36132812493,1.4108515563250694,7,0.3879203239418482,0.633757825314244
0,-1,-1,-1,10,-1,4,2,2,9,11,3.2,5,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.599609375,0.400390624925,1.5488319916805804,10,0.42795281949608466,0.671786988016923
0,13,2,2,10,0,4,-1,-1,-1,18,3.2,5,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.6923828125,0.30761718743,1.297910241818978,10,0.32848810358664315,0.5794803316379837
0,-1,-1,-1,10,-1,4,2,2,9,19,3.2,5,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.666015625,0.333984374935,1.246324705108121,7,0.3680850482925426,0.6064600230501016
0,13,2,2,10,0,4,-1,-1,-1,21,3.2,5,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.8046875,0.195312499945,0.8094522218740946,4,0.21978948750869762,0.4537677298308953
0,13,2,2,10,-1,4,-1,-1,-1,26,3.2,5,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.7216796875,0.27832031243,1.1193765297060225,8,0.30997515177993884,0.5485937639390738
0,13,2,2,10,0,4,-1,-1,-1,29,3.2,5,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.4482421875,0.551757812425,1.8953343264975522,10,0.5888161708217526,0.8129985303660131
0,13,2,2,10,0,4,-1,-1,-1,31,3.2,5,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.7451171875,0.254882812425,1.1192327293864681,4,0.27434628554860446,0.5230543951385691
0,13,2,2,10,0,4,-1,-1,-1,33,3.2,5,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.869140625,0.13085937494,0.6476031852106556,4,0.14175974461283186,0.36802026250553077
0,-1,-1,-1,10,-1,4,2,2,9,36,2.4,5,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.19921875,0.800781249925,2.4124721052732565,4,0.8434945178796177,1.052283888128076
0,13,2,2,10,-1,4,-1,-1,-1,39,3.2,5,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.693359375,0.306640624925,1.2514362381852902,9,0.33476585289332966,0.5784673303529835
0,13,2,2,10,-1,4,-1,-1,-1,40,3.2,5,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.673828125,0.326171874925,1.2893295728706093,10,0.3607655036872333,0.5985377706816718
0,13,2,2,10,0,4,-1,-1,-1,42,4.8,5,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.3994140625,0.60058593743,1.711855103238601,3,0.6803284177288449,0.8579052905183946
0,13,2,2,10,0,4,-1,-1,-1,10,3.4285714285714284,7,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.650390625,0.349609374925,1.4618364831939228,7,0.3725864304914595,0.6221340848878283
0,13,2,2,10,0,4,-1,-1,-1,14,3.4285714285714284,7,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.6884765625,0.311523437425,1.173102851792735,8,0.35399548749885335,0.5835233718550216
0,13,2,2,10,0,4,-1,-1,-1,17,3.4285714285714284,7,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.85546875,0.144531249935,0.7319843379373242,9,0.15399371918642393,0.387506248645987
0,13,2,2,10,0,4,-1,-1,-1,25,3.4285714285714284,7,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.7333984375,0.266601562425,1.2061600756637691,8,0.2833579856674997,0.5359241680705995
0,-1,-1,-1,10,-1,4,2,2,9,22,2.5714285714285716,14,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.583984375,0.416015624925,1.5657668981798978,4,0.4476663052333614,0.6867380825963859
0,13,2,2,10,0,4,-1,-1,-1,12,4.0,16,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.6845703125,0.315429687425,1.3237397261881574,4,0.339720254132588,0.5875479472117838
0,-1,-1,-1,10,-1,4,2,2,9,32,2.75,16,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,1.0,0.0,-1.0000004999175666e-06,4,0.0,0.0
0,-1,-1,-1,10,-1,4,2,2,9,0,4.6,20,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.587890625,0.412109374925,1.3938962563083717,4,0.462020377885653,0.6830136768959121
0,-1,-1,-1,10,-1,4,2,2,9,4,4.6,20,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.6884765625,0.311523437435,1.2101874583405325,4,0.3397651669110789,0.5835237398603257
0,-1,-1,-1,10,-1,4,2,2,9,15,4.6,20,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.5458984375,0.454101562425,1.6156805737332967,4,0.4952279292358367,0.7226946248805217
0,-1,-1,-1,10,-1,4,2,2,9,28,4.6,20,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.681640625,0.31835937493,1.2441093346735959,4,0.3480181578268964,0.5905577722930639
0,-1,-1,-1,10,-1,4,2,2,9,34,4.6,20,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.572265625,0.427734374925,1.6776545744849938,4,0.4544154241187156,0.6978687189962527
0,-1,-1,-1,10,-1,4,2,2,9,37,7.0,20,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.6728515625,0.32714843743,1.3377361261461096,10,0.3519745848664283,0.5995310914289673
0,13,2,2,10,0,4,-1,-1,-1,8,4.148148148148148,27,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.8388671875,0.16113281244,0.7897118577029537,4,0.1718139539933134,0.4101196524177208
0,13,2,2,10,0,4,-1,-1,-1,13,4.148148148148148,27,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.81640625,0.183593749925,0.8768030788911133,4,0.19776294827936916,0.4391889187820727
0,13,2,2,10,0,4,-1,-1,-1,16,4.148148148148148,27,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.888671875,0.111328124935,0.5619014187614276,4,0.12360365102456142,0.33853458884483467
0,13,2,2,10,0,4,-1,-1,-1,23,4.148148148148148,27,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.8603515625,0.139648437435,0.6845201545370906,4,0.15119382712751486,0.3806441768486137
0,13,2,2,10,0,4,-1,-1,-1,24,4.148148148148148,27,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.7958984375,0.20410156244,0.8769290484066391,4,0.2249318337405854,0.46446643462479154
0,13,2,2,10,0,4,-1,-1,-1,27,4.148148148148148,27,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.72265625,0.27734374994,1.1588730177150472,4,0.30160133229466024,0.547545300983374
0,13,2,2,10,0,4,-1,-1,-1,35,4.148148148148148,27,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.744140625,0.255859374925,1.165486751480082,4,0.2718634942693984,0.5241345524716642
0,13,2,2,10,0,4,-1,-1,-1,38,4.148148148148148,27,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.30078125,0.699218749925,2.2798244130582628,4,0.7400810465282511,0.9503212919914898
0,-1,-1,-1,10,-1,4,2,2,9,9,4.285714285714286,28,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.4697265625,0.530273437425,1.820761704957112,4,0.5706568684104345,0.7932546080613254
0,-1,-1,-1,10,-1,4,2,2,9,30,4.377358490566038,53,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.3359375,0.664062499925,2.2274710918203073,4,0.7014819126435232,0.916940177299448
0,13,2,2,10,0,4,-1,-1,-1,6,4.430769230769231,65,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.7900390625,0.20996093744,0.949014448778468,4,0.22534695470718208,0.47149581604579444
0,13,2,2,10,0,4,-1,-1,-1,20,4.430769230769231,65,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.7919921875,0.208007812435,0.9545807298087373,4,0.22337893271042292,0.4691608585337757
0,13,2,2,10,0,4,-1,-1,-1,41,4.47244094488189,127,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.8583984375,0.14160156245,0.6372992309083909,4,0.1608810770240975,0.383403027835844
0,-1,-1,-1,18,-1,10,30,36,0,22,2.5714285714285716,14,27,10,55,10,4.007333185232471,0.18545454545454546,18,0.6309918278226516,4.624972813284271,84,0.20014800002101243,0.4248046875,0.575195311895,2.915490358626559,5,0.5852958726434159,0.8345161445878334
0,162,96,0,18,0,10,-1,-1,-1,12,4.0,16,63,10,201,10,5.303304908059076,0.14626865671641792,18,0.7605890001053122,5.683579767338681,276,0.20014800002101243,0.6533203125,0.346679687195,1.8078267039024485,27,0.35579590884780005,0.6192023418512057
0,-1,-1,-1,18,-1,10,30,36,0,32,2.75,16,27,10,55,10,4.007333185232471,0.18545454545454546,18,0.6309918278226516,4.624972813284271,84,0.20014800002101243,0.9990234375,0.000976562495,0.007750032879220652,0,0.0013810679249339078,0.03125065443653562
0,-1,-1,-1,18,-1,10,30,36,0,0,4.6,20,27,10,55,10,4.007333185232471,0.18545454545454546,18,0.6309918278226516,4.624972813284271,84,0.20014800002101243,0.3720703125,0.62792968692,3.0003874572008753,9,0.6435480189712467,0.8831797318328063
0,-1,-1,-1,18,-1,10,30,36,0,4,4.6,20,27,10,55,10,4.007333185232471,0.18545454545454546,18,0.6309918278226516,4.624972813284271,84,0.20014800002101243,0.5078125,0.49218749954499996,2.399196703282638,6,0.5071585332242644,0.7581212987041781
0,-1,-1,-1,18,-1,10,30,36,0,15,4.6,20,27,10,55,10,4.007333185232471,0.18545454545454546,18,0.6309918278226516,4.624972813284271,84,0.20014800002101243,0.2578125,0.7421874991399999,3.6940633569350703,12,0.7532684316120519,0.9921883910063443
0,-1,-1,-1,18,-1,10,30,36,0,28,4.6,20,27,10,55,10,4.007333185232471,0.18545454545454546,18,0.6309918278226516,4.624972813284271,84,0.20014800002101243,0.421875,0.5781249994,2.8401214233321928,12,0.5936745043394528,0.8372100376583751
0,-1,-1,-1,18,-1,10,30,36,0,34,4.6,20,27,10,55,10,4.007333185232471,0.18545454545454546,18,0.6309918278226516,4.624972813284271,84,0.20014800002101243,0.4609375,0.539062499485,2.6883207431704204,10,0.5503932587223711,0.8013208949031566
0,-1,-1,-1,18,-1,10,30,36,0,37,7.0,20,27,10,55,10,4.007333185232471,0.18545454545454546,18,0.6309918278226516,4.624972813284271,84,0.20014800002101243,0.3408203125,0.6591796867399999,3.407668689544426,20,0.6684511461589914,0.9123330738399669
0,162,96,0,18,0,10,-1,-1,-1,8,4.148148148148148,27,63,10,201,10,5.303304908059076,0.14626865671641792,18,0.7605890001053122,5.683579767338681,276,0.20014800002101243,0.7333984375,0.26660156225,1.4403458634751305,28,0.2741341571703178,0.5359170783787898
0,162,96,0,18,0,10,-1,-1,-1,13,4.148148148148148,27,63,10,201,10,5.303304908059076,0.14626865671641792,18,0.7605890001053122,5.683579767338681,276,0.20014800002101243,0.69921875,0.300781249715,1.5820840035177193,29,0.3096642577189574,0.5723572981258565
0,162,96,0,18,0,10,-1,-1,-1,16,4.148148148148148,27,63,10,201,10,5.303304908059076,0.14626865671641792,18,0.7605890001053122,5.683579767338681,276,0.20014800002101243,0.79296875,0.20703124981499998,1.1516482954170322,29,0.21321291543973714,0.4679839059396713
0,162,96,0,18,0,10,-1,-1,-1,23,4.148148148148148,27,63,10,201,10,5.303304908059076,0.14626865671641792,18,0.7605890001053122,5.683579767338681,276,0.20014800002101243,0.6748046875,0.32519531222,1.6452803032549952,29,0.3360453587654396,0.5975356593413501
0,162,96,0,18,0,10,-1,-1,-1,24,4.148148148148148,27,63,10,201,10,5.303304908059076,0.14626865671641792,18,0.7605890001053122,5.683579767338681,276,0.20014800002101243,0.5947265625,0.40527343712499997,2.053422747973252,27,0.4160133325837074,0.6764629865510695
0,162,96,0,18,0,10,-1,-1,-1,27,4.148148148148148,27,63,10,201,10,5.303304908059076,0.14626865671641792,18,0.7605890001053122,5.683579767338681,276,0.20014800002101243,0.62890625,0.37109374963999997,1.911775401591601,28,0.3819245920800947,0.6433520148376516
0,162,96,0,18,0,10,-1,-1,-1,35,4.148148148148148,27,63,10,201,10,5.303304908059076,0.14626865671641792,18,0.7605890001053122,5.683579767338681,276,0.20014800002101243,0.6904296875,0.30957031224,1.6006340868249085,32,0.3197015658083833,0.5814957804793387
0,162,96,0,18,0,10,-1,-1,-1,38,4.148148148148148,27,63,10,201,10,5.303304908059076,0.14626865671641792,18,0.7605890001053122,5.683579767338681,276,0.20014800002101243,0.171875,0.8281249988899999,4.3033442640946555,33,0.8358222667994507,1.082022114573065
0,-1,-1,-1,18,-1,10,30,36,0,9,4.285714285714286,28,27,10,55,10,4.007333185232471,0.18545454545454546,18,0.6309918278226516,4.624972813284271,84,0.20014800002101243,0.375,0.6249999992899999,3.197144136529903,26,0.6360383874498182,0.8804583316750202
0,-1,-1,-1,18,-1,10,30,36,0,30,4.377358490566038,53,27,10,55,10,4.007333185232471,0.18545454545454546,18,0.6309918278226516,4.624972813284271,84,0.20014800002101243,0.0732421875,0.9267578110799999,4.903925473190665,26,0.9325164580647047,1.2077440219550228
0,162,96,0,18,0,10,-1,-1,-1,6,4.430769230769231,65,63,10,201,10,5.303304908059076,0.14626865671641792,18,0.7605890001053122,5.683579767338681,276,0.20014800002101243,0.55859375,0.44140624953999996,2.2462388417155164,0,0.4530997433596471,0.7107642787621635
