id,rz,sx,x,cx,reset,measure,u1,u3,u2,Machine,AvgDegree,NumQubit,Depth,qubit_count,circuit_depth,circuit_width,retention_lifespan,gate_density,dual_gate_count,measurement_density,size_factor,gate_count,entanglement_variance,PST,TVD,Entropy,Swaps,L2,Hellinger
0,26,4,2,20,0,4,-1,-1,-1,2,3.2,5,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.4716796875,0.528320312425,2.0491658480197685,8,0.5505128030326908,0.7914568976437126
0,26,4,2,20,0,4,-1,-1,-1,3,3.2,5,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.265625,0.734374999925,2.4607091078906445,17,0.7656710863743822,0.9844812749010383
0,26,4,2,20,0,4,-1,-1,-1,5,3.2,5,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.203125,0.796874999925,2.616390207931674,10,0.8259767703187135,1.0481367461918352
0,-1,-1,-1,20,-1,4,18,2,4,7,3.2,5,23,4,25,4,3.2188758248682006,0.64,20,1.151292546497023,4.1588830833596715,44,0.5493061443340549,0.453125,0.546874999925,2.093370982420747,13,0.5703141721840211,0.8085117840916187
0,-1,-1,-1,20,-1,4,18,2,4,11,3.2,5,23,4,25,4,3.2188758248682006,0.64,20,1.151292546497023,4.1588830833596715,44,0.5493061443340549,0.333984375,0.666015624925,2.379938510070028,14,0.6916020864858647,0.9187779184321248
0,26,4,2,20,0,4,-1,-1,-1,18,3.2,5,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.50390625,0.496093749925,1.9435774436790823,15,0.5196652347106124,0.7617456496261832
0,-1,-1,-1,20,-1,4,18,2,4,19,3.2,5,23,4,25,4,3.2188758248682006,0.64,20,1.151292546497023,4.1588830833596715,44,0.5493061443340549,0.34765625,0.652343749925,2.2689993315372448,15,0.6858361658040816,0.9059434688544824
0,26,4,2,20,0,4,-1,-1,-1,21,3.2,5,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.6328125,0.367187499925,1.4343800880881732,8,0.4022726347860794,0.6395286342669007
0,26,4,2,20,-1,4,-1,-1,-1,26,3.2,5,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.6220703125,0.377929687425,1.528934633410019,16,0.4060198792256677,0.6500443607447586
0,26,4,2,20,0,4,-1,-1,-1,29,3.2,5,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.216796875,0.783203124925,2.5906215042712226,18,0.8125375592183945,1.0338034925693895
