id,rz,sx,x,cx,reset,measure,u3,u2,u1,measureSuccess,u3Success,u2Success,cxSuccess,rzSuccess,u1Success,resetSuccess,xSuccess,sxSuccess,idSuccess,Machine,GraphDensity,AvgDegree,AvgConnectivity,AvgNeighborDegree,AvgClustering,AvgShortestPath,NumQubit,Depth,qubit_count,circuit_depth,circuit_width,retention_lifespan,gate_density,dual_gate_count,measurement_density,size_factor,gate_count,entanglement_variance,PST,TVD,Entropy,Swaps,L2,Hellinger
0,-1,-1,-1,10,-1,4,2,2,9,0.9483,0.9954699457510012,0.9977302219001152,0.9758055100608879,1,1,1.0,1.0,1.0,0.9976098273371046,28,0.12105263157894737,2.3,2.0789473684210527,2.4,0.0,3.5473684210526315,20,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.5703125,0.429687499925,1.66820936330313,4,0.45725864067171584,0.6997177320511768
0,-1,-1,-1,10,-1,4,2,2,9,0.953625,0.9993380868411371,0.9996689332767229,0.9901694472423862,1,1,1.0,1.0,1.0,0.9996689332767229,34,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.4755859375,0.524414062425,2.0196356063998544,4,0.5480943437561461,0.7878631019568544
0,-1,-1,-1,10,-1,4,2,2,9,0.9405000000000001,0.9921294853750677,0.9960646689208055,0.956016435211356,1,1,1.0,1.0,1.0,0.9960797785217836,37,0.18421052631578946,3.5,2.1157894736842104,4.219166666666666,0.43999999999999995,2.526315789473684,20,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.4921875,0.507812499925,1.756582043496999,10,0.5454344167659146,0.7725697712909572
0,13,2,2,10,0,4,-1,-1,-1,0.9750222222222225,1.0,1.0,0.9919042079657124,1,1,0.9437309828942176,0.9995426622425977,0.9995426622425977,0.9995426622425977,23,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.6220703125,0.377929687425,1.283341227679612,4,0.42921449461767053,0.6500463712791933
0,13,2,2,10,0,4,-1,-1,-1,0.9693740740740737,1.0,1.0,0.9943698757559997,1,1,0.9818246149702419,0.9998042390090599,0.9998042390090599,0.9998042390090599,24,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.443359375,0.556640624925,2.051168674209835,4,0.5858968084733837,0.8174828093329598
0,13,2,2,10,0,4,-1,-1,-1,0.9696148148148146,1.0,1.0,0.9905215054671948,1,1,0.9732593836584447,0.9995827882190823,0.9995827882190823,0.9995827882190823,27,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.6201171875,0.379882812425,1.5857024335735628,4,0.39900675479653436,0.6519476138973631
0,13,2,2,10,0,4,-1,-1,-1,0.9610814814814814,1.0,1.0,0.986032855011679,1,1,0.9641410123935544,0.9995807905842661,0.9995807905842661,0.9995807905842661,35,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.7607421875,0.239257812425,1.031461427934159,4,0.26303090493936765,0.5055485115187827
0,13,2,2,10,0,4,-1,-1,-1,0.955177777777778,1.0,1.0,0.9762510894616516,1,1,0.8874855093297573,0.9972079568837919,0.9972079568837919,0.9972079568837919,38,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.1376953125,0.862304687425,2.356090832412758,4,0.9205239951472931,1.121531689514351
0,-1,-1,-1,10,-1,4,2,2,9,0.8731785714285714,0.996514591426857,0.9982558893904038,0.8196572178542579,1,1,1.0,1.0,1.0,0.9982558893904038,9,0.07936507936507936,2.142857142857143,2.015873015873016,2.2142857142857144,0.0,5.023809523809524,28,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.4443359375,0.555664062425,2.000459121057273,4,0.5887805375105324,0.8165860144747519
0,-1,-1,-1,10,-1,4,2,2,9,0.8555188679245285,0.9960435527728214,0.9980167376396638,0.907673101699455,1,1,1.0,1.0,1.0,0.9980167376396638,30,0.0420899854862119,2.188679245283019,1.9404934687953557,2.3459119496855347,0.0,7.3918722786647315,53,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.2646484375,0.735351562425,2.4058045275574025,4,0.7702063682655047,0.9854442445332122
0,13,2,2,10,0,4,-1,-1,-1,0.9565830769230769,1.0,1.0,0.8120878381313554,1,1,0.9754085618088066,0.9998105609797437,0.9998105609797437,0.9998105609797437,20,0.03461538461538462,2.2153846153846155,1.9826923076923078,2.3743589743589744,0.0,7.892307692307693,65,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.115234375,0.884765624925,2.2290111853921175,4,0.9416098473341081,1.1493726480854913
0,-1,-1,-1,18,-1,10,30,36,0,0.94186,1.0,1.0,0.9920411468824666,1,1,1.0,0.9990867331464692,0.9990867331464692,0.9990867331464692,22,0.0989010989010989,1.2857142857142858,0.17032967032967034,0.35714285714285715,0.0,0.2032967032967033,14,27,10,55,10,4.007333185232471,0.18545454545454546,18,0.6309918278226516,4.624972813284271,84,0.20014800002101243,0.220703125,0.7792968739799999,3.9907114960300567,6,0.7891168858788538,1.029734778875942
0,198,132,0,18,0,10,-1,-1,-1,0.9801812500000002,1.0,1.0,0.9965097040140948,1,1,0.9811508520208536,0.9998838875255724,0.9998838875255724,0.9998838875255724,12,0.13333333333333333,2.0,1.55,2.4166666666666665,0.0,3.683333333333333,16,87,10,239,10,5.476463551931511,0.15313807531380752,18,0.7779048644925556,5.902633333401366,348,0.20014800002101243,0.169921875,0.8300781237199999,4.474403725544097,31,0.8363116131210959,1.0842001569421498
0,-1,-1,-1,18,-1,10,30,36,0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,32,0.09166666666666666,1.375,0.16666666666666666,0.4166666666666667,0.0,0.22083333333333333,16,27,10,55,10,4.007333185232471,0.18545454545454546,18,0.6309918278226516,4.624972813284271,84,0.20014800002101243,1.0,0.0,-1.0000004999175666e-06,0,0.0,0.0
0,-1,-1,-1,18,-1,10,30,36,0,0.9465,0.9973176452248786,0.9986574915725124,0.9760276770720698,1,1,1.0,1.0,1.0,0.9986574915725124,0,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,27,10,55,10,4.007333185232471,0.18545454545454546,18,0.6309918278226516,4.624972813284271,84,0.20014800002101243,0.0888671875,0.9111328107349999,5.154015377417717,12,0.9152855149265251,1.1847731607977912
0,-1,-1,-1,18,-1,10,30,36,0,0.9474200000000002,0.9991614136605266,0.9995804190102119,0.990896544278596,1,1,1.0,1.0,1.0,0.9995804190102119,4,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,27,10,55,10,4.007333185232471,0.18545454545454546,18,0.6309918278226516,4.624972813284271,84,0.20014800002101243,0.0869140625,0.9130859358999999,5.13347094013661,15,0.9166390385843991,1.1875518965948133
0,-1,-1,-1,18,-1,10,30,36,0,0.9158800000000001,0.996439425683765,0.9982174491499871,0.9464863293600775,1,1,1.0,1.0,1.0,0.9982174491499871,15,0.12105263157894737,2.3,2.0789473684210527,2.4,0.0,3.5473684210526315,20,27,10,55,10,4.007333185232471,0.18545454545454546,18,0.6309918278226516,4.624972813284271,84,0.20014800002101243,0.1083984375,0.8916015612499999,4.5624677356961865,14,0.8996266332239169,1.158206768040805
0,-1,-1,-1,18,-1,10,30,36,0,0.9483,0.9954699457510012,0.9977302219001152,0.9758055100608879,1,1,1.0,1.0,1.0,0.9976098273371046,28,0.12105263157894737,2.3,2.0789473684210527,2.4,0.0,3.5473684210526315,20,27,10,55,10,4.007333185232471,0.18545454545454546,18,0.6309918278226516,4.624972813284271,84,0.20014800002101243,0.201171875,0.7988281239649999,4.12982188360351,12,0.8068214934080733,1.0501851200281769
0,-1,-1,-1,18,-1,10,30,36,0,0.953625,0.9993380868411371,0.9996689332767229,0.9901694472423862,1,1,1.0,1.0,1.0,0.9996689332767229,34,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,27,10,55,10,4.007333185232471,0.18545454545454546,18,0.6309918278226516,4.624972813284271,84,0.20014800002101243,0.0947265625,0.9052734358599999,5.039946759259519,13,0.9097401727904121,1.1765842954973733
0,-1,-1,-1,18,-1,10,30,36,0,0.9405000000000001,0.9921294853750677,0.9960646689208055,0.956016435211356,1,1,1.0,1.0,1.0,0.9960797785217836,37,0.18421052631578946,3.5,2.1157894736842104,4.219166666666666,0.43999999999999995,2.526315789473684,20,27,10,55,10,4.007333185232471,0.18545454545454546,18,0.6309918278226516,4.624972813284271,84,0.20014800002101243,0.041015625,0.9589843728649998,5.646375510323185,13,0.9613691151385829,1.2628680267343908
0,198,132,0,18,0,10,-1,-1,-1,0.9750222222222225,1.0,1.0,0.9919042079657124,1,1,0.9437309828942176,0.9995426622425977,0.9995426622425977,0.9995426622425977,23,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,87,10,239,10,5.476463551931511,0.15313807531380752,18,0.7779048644925556,5.902633333401366,348,0.20014800002101243,0.19140625,0.8085937488449999,4.294749038877755,31,0.8155729430576358,1.0606258308990064
0,198,132,0,18,0,10,-1,-1,-1,0.9693740740740737,1.0,1.0,0.9943698757559997,1,1,0.9818246149702419,0.9998042390090599,0.9998042390090599,0.9998042390090599,24,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,87,10,239,10,5.476463551931511,0.15313807531380752,18,0.7779048644925556,5.902633333401366,348,0.20014800002101243,0.1259765625,0.8740234361149999,4.750104073484105,31,0.8792946190453618,1.1358042694580799
0,198,132,0,18,0,10,-1,-1,-1,0.9696148148148146,1.0,1.0,0.9905215054671948,1,1,0.9732593836584447,0.9995827882190823,0.9995827882190823,0.9995827882190823,27,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,87,10,239,10,5.476463551931511,0.15313807531380752,18,0.7779048644925556,5.902633333401366,348,0.20014800002101243,0.103515625,0.8964843733599999,5.065813301875275,30,0.9004584098571454,1.1646573209844964
0,198,132,0,18,0,10,-1,-1,-1,0.9610814814814814,1.0,1.0,0.986032855011679,1,1,0.9641410123935544,0.9995807905842661,0.9995807905842661,0.9995807905842661,35,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,87,10,239,10,5.476463551931511,0.15313807531380752,18,0.7779048644925556,5.902633333401366,348,0.20014800002101243,0.1318359375,0.8681640610399999,4.7624117622482975,26,0.8735033586989899,1.1285958145525998
0,198,132,0,18,0,10,-1,-1,-1,0.955177777777778,1.0,1.0,0.9762510894616516,1,1,0.8874855093297573,0.9972079568837919,0.9972079568837919,0.9972079568837919,38,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,87,10,239,10,5.476463551931511,0.15313807531380752,18,0.7779048644925556,5.902633333401366,348,0.20014800002101243,0.0,0.9999999970999998,6.19523117444626,30,1.0012237689969852,1.414159668289535
0,-1,-1,-1,18,-1,10,30,36,0,0.8731785714285714,0.996514591426857,0.9982558893904038,0.8196572178542579,1,1,1.0,1.0,1.0,0.9982558893904038,9,0.07936507936507936,2.142857142857143,2.015873015873016,2.2142857142857144,0.0,5.023809523809524,28,27,10,55,10,4.007333185232471,0.18545454545454546,18,0.6309918278226516,4.624972813284271,84,0.20014800002101243,0.1845703125,0.8154296864199999,4.184103230962319,21,0.8241851944344192,1.0680345364319028
0,-1,-1,-1,18,-1,10,30,36,0,0.8555188679245285,0.9960435527728214,0.9980167376396638,0.907673101699455,1,1,1.0,1.0,1.0,0.9980167376396638,30,0.0420899854862119,2.188679245283019,1.9404934687953557,2.3459119496855347,0.0,7.3918722786647315,53,27,10,55,10,4.007333185232471,0.18545454545454546,18,0.6309918278226516,4.624972813284271,84,0.20014800002101243,0.009765625,0.9902343730449998,5.608493095996496,24,0.9918125675598322,1.342512576736109
0,198,132,0,18,0,10,-1,-1,-1,0.9565830769230769,1.0,1.0,0.8120878381313554,1,1,0.9754085618088066,0.9998105609797437,0.9998105609797437,0.9998105609797437,20,0.03461538461538462,2.2153846153846155,1.9826923076923078,2.3743589743589744,0.0,7.892307692307693,65,87,10,239,10,5.476463551931511,0.15313807531380752,18,0.7779048644925556,5.902633333401366,348,0.20014800002101243,0.1533203125,0.84667968689,3.23075900007914,0,0.8868639318689525,1.1031007111830584
0,48,9,0,20,0,5,-1,-1,-1,0.9833400000000001,1.0,1.0,0.9942310916292324,1,1,0.9779285576818812,0.9996294597819153,0.9996294597819153,0.9996294597819153,2,0.4,1.6,1.0,1.8,0.0,2.0,5,37,5,42,5,3.7376696182833684,0.46190476190476193,20,1.0694215061434937,4.574710978503383,77,0.0,0.58984375,0.41015624986,2.434233325959147,9,0.29597416779105795,0.6821470405208977
0,48,9,0,20,0,5,-1,-1,-1,0.9696,1.0,1.0,0.9927898647489171,1,1,0.9527843293420855,0.9997106123221975,0.9997106123221975,0.9997106123221975,3,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,37,5,42,5,3.7376696182833684,0.46190476190476193,20,1.0694215061434937,4.574710978503383,77,0.0,0.6494140625,0.35058593736,2.3515830540322598,9,0.24473365473625897,0.6238682779213365
0,48,9,0,20,0,5,-1,-1,-1,0.9625,1.0,1.0,0.9808725435749985,1,1,0.9699656647493635,0.9995111620971746,0.9995111620971746,0.9995111620971746,5,0.4,1.6,1.0,1.8,0.0,2.0,5,37,5,42,5,3.7376696182833684,0.46190476190476193,20,1.0694215061434937,4.574710978503383,77,0.0,0.3974609375,0.602539062355,2.877537170228144,9,0.410284113239614,0.8616345576491323
0,-1,-1,-1,20,-1,5,0,9,30,0.9650000000000001,0.9992076029941618,0.9996036299449258,0.99256611367308,1,1,1.0,1.0,1.0,0.9996036299449258,7,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,31,5,34,5,3.5263605246161616,0.4647058823529412,20,1.0271596874100524,4.3694478524670215,59,0.0,0.576171875,0.423828124855,2.511441285650424,9,0.29805800989409975,0.698962428487105
0,-1,-1,-1,20,-1,5,0,9,30,0.96126,1.0,1.0,0.9889306641814675,1,1,1.0,1.0,1.0,1.0,11,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,31,5,34,5,3.5263605246161616,0.4647058823529412,20,1.0271596874100524,4.3694478524670215,59,0.0,0.4892578125,0.510742187355,2.797072911167306,7,0.3319594361522614,0.7756135303910731
0,48,9,0,20,0,5,-1,-1,-1,0.96566,1.0,1.0,0.9987046336893022,1,1,0.9313453596464274,0.999509747837673,0.999509747837673,0.999509747837673,18,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,37,5,42,5,3.7376696182833684,0.46190476190476193,20,1.0694215061434937,4.574710978503383,77,0.0,0.69921875,0.30078124986,2.2159316466580083,8,0.1922166755518244,0.5740852863788469
0,-1,-1,-1,20,-1,5,0,9,30,0.943,0.9991333878495879,0.9995663833269482,0.9973258668761604,1,1,1.0,1.0,1.0,0.9995663833269482,19,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,31,5,34,5,3.5263605246161616,0.4647058823529412,20,1.0271596874100524,4.3694478524670215,59,0.0,0.638671875,0.361328124855,2.360215407475198,7,0.23606163951185172,0.6344275004061345
0,48,9,0,20,-1,5,-1,-1,-1,0.9693999999999999,1.0,1.0,0.9915309115275228,1,1,1.0,0.9994803955960198,0.9994803955960198,0.9994803955960198,26,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,37,5,42,5,3.7376696182833684,0.46190476190476193,20,1.0694215061434937,4.574710978503383,77,0.0,0.7705078125,0.229492187395,1.9022932538942068,8,0.16006094723994255,0.49447941805511963
0,48,9,0,20,0,5,-1,-1,-1,0.9493199999999999,1.0,1.0,0.9832282953458744,1,1,0.872784961502177,0.9984303836499713,0.9984303836499713,0.9984303836499713,29,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,37,5,42,5,3.7376696182833684,0.46190476190476193,20,1.0694215061434937,4.574710978503383,77,0.0,0.373046875,0.626953124855,3.0501949755210935,7,0.41352319682652977,0.8838481150478645
0,48,9,0,20,0,5,-1,-1,-1,0.97432,1.0,1.0,0.9952997709148018,1,1,0.9861884753432915,0.9998203750242555,0.9998203750242555,0.9998203750242555,31,0.4,1.6,1.0,1.8,0.0,2.0,5,37,5,42,5,3.7376696182833684,0.46190476190476193,20,1.0694215061434937,4.574710978503383,77,0.0,0.7353515625,0.26464843736,2.121043517582547,9,0.18804344258287228,0.5345694486431614
0,48,9,0,20,0,5,-1,-1,-1,0.98582,1.0,1.0,0.9931502757325131,1,1,0.9687571127892228,0.9997111642368285,0.9997111642368285,0.9997111642368285,33,0.4,1.6,1.0,1.8,0.0,2.0,5,37,5,42,5,3.7376696182833684,0.46190476190476193,20,1.0694215061434937,4.574710978503383,77,0.0,0.830078125,0.169921874895,1.7530333409522327,9,0.11461199776106012,0.42203854495804644
0,-1,-1,-1,20,-1,5,0,9,30,0.8316500000000001,0.9955695571751152,0.9977847785875575,0.94949775363808,1,1,1.0,1.0,1.0,1.0,36,0.3,1.2,0.6,0.8,0.4333333333333334,0.7,5,31,5,34,5,3.5263605246161616,0.4647058823529412,20,1.0271596874100524,4.3694478524670215,59,0.0,0.2060546875,0.793945312355,3.3476249206898308,6,0.526464110089792,1.0482064866798868
0,48,9,0,20,-1,5,-1,-1,-1,0.9618800000000001,1.0,1.0,0.987698239503074,1,1,1.0,0.9992588698278387,0.9992588698278387,0.9992588698278387,39,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,37,5,42,5,3.7376696182833684,0.46190476190476193,20,1.0694215061434937,4.574710978503383,77,0.0,0.65625,0.343749999865,2.2751111482961877,7,0.2335107764279173,0.6169498556460365
0,48,9,0,20,-1,5,-1,-1,-1,0.9666,1.0,1.0,0.9960066775234994,1,1,1.0,0.9992154886350402,0.9992154886350402,0.9992154886350402,40,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,37,5,42,5,3.7376696182833684,0.46190476190476193,20,1.0694215061434937,4.574710978503383,77,0.0,0.72265625,0.27734374987,2.138686220764008,7,0.2169068203631206,0.551180821473795
0,48,9,0,20,0,5,-1,-1,-1,0.89408,1.0,1.0,0.9787030041079575,1,1,0.8226218323819985,0.9977600689569528,0.9977600689569528,0.9977600689569528,42,0.6,2.4,1.6,2.8,0.8666666666666668,1.4,5,37,5,42,5,3.7376696182833684,0.46190476190476193,20,1.0694215061434937,4.574710978503383,77,0.0,0.412109375,0.587890624865,2.5621918693413415,6,0.405965852386222,0.8511425320899177
0,48,9,0,20,0,5,-1,-1,-1,0.9810142857142855,1.0,1.0,0.9903059214318305,1,1,0.9478356623107348,0.9993905234395288,0.9993905234395288,0.9993905234395288,10,0.2857142857142857,1.7142857142857142,1.0,2.5238095238095237,0.0,2.2857142857142856,7,37,5,42,5,3.7376696182833684,0.46190476190476193,20,1.0694215061434937,4.574710978503383,77,0.0,0.640625,0.359374999855,2.4093780467360983,11,0.2571754676951493,0.6350290512458234
0,-1,-1,-1,20,-1,5,0,9,30,0.94186,1.0,1.0,0.9920411468824666,1,1,1.0,0.9990867331464692,0.9990867331464692,0.9990867331464692,22,0.0989010989010989,1.2857142857142858,0.17032967032967034,0.35714285714285715,0.0,0.2032967032967033,14,31,5,34,5,3.5263605246161616,0.4647058823529412,20,1.0271596874100524,4.3694478524670215,59,0.0,0.5224609375,0.47753906236,2.671537811182019,9,0.31690920190362326,0.7448550953770874
0,48,9,0,20,0,5,-1,-1,-1,0.9801812500000002,1.0,1.0,0.9965097040140948,1,1,0.9811508520208536,0.9998838875255724,0.9998838875255724,0.9998838875255724,12,0.13333333333333333,2.0,1.55,2.4166666666666665,0.0,3.683333333333333,16,37,5,42,5,3.7376696182833684,0.46190476190476193,20,1.0694215061434937,4.574710978503383,77,0.0,0.6806640625,0.319335937365,2.2720624262256166,8,0.22732730555530536,0.5936294084759076
0,-1,-1,-1,20,-1,5,0,9,30,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,32,0.09166666666666666,1.375,0.16666666666666666,0.4166666666666667,0.0,0.22083333333333333,16,31,5,34,5,3.5263605246161616,0.4647058823529412,20,1.0271596874100524,4.3694478524670215,59,0.0,1.0,0.0517578125,1.0486902599883778,10,0.0642307955172084,0.05278072034122487
0,-1,-1,-1,20,-1,5,0,9,30,0.9465,0.9973176452248786,0.9986574915725124,0.9760276770720698,1,1,1.0,1.0,1.0,0.9986574915725124,0,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,31,5,34,5,3.5263605246161616,0.4647058823529412,20,1.0271596874100524,4.3694478524670215,59,0.0,0.3837890625,0.616210937355,2.958096028783684,9,0.4140049156448574,0.8743379442072152
0,-1,-1,-1,20,-1,5,0,9,30,0.9474200000000002,0.9991614136605266,0.9995804190102119,0.990896544278596,1,1,1.0,1.0,1.0,0.9995804190102119,4,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,31,5,34,5,3.5263605246161616,0.4647058823529412,20,1.0271596874100524,4.3694478524670215,59,0.0,0.6337890625,0.366210937355,2.3807479492071972,9,0.27332587005747516,0.6417247913630899
0,-1,-1,-1,20,-1,5,0,9,30,0.9158800000000001,0.996439425683765,0.9982174491499871,0.9464863293600775,1,1,1.0,1.0,1.0,0.9982174491499871,15,0.12105263157894737,2.3,2.0789473684210527,2.4,0.0,3.5473684210526315,20,31,5,34,5,3.5263605246161616,0.4647058823529412,20,1.0271596874100524,4.3694478524670215,59,0.0,0.498046875,0.50195312486,2.6923110141279487,9,0.36958471962487216,0.7738518588934277
0,-1,-1,-1,20,-1,5,0,9,30,0.9483,0.9954699457510012,0.9977302219001152,0.9758055100608879,1,1,1.0,1.0,1.0,0.9976098273371046,28,0.12105263157894737,2.3,2.0789473684210527,2.4,0.0,3.5473684210526315,20,31,5,34,5,3.5263605246161616,0.4647058823529412,20,1.0271596874100524,4.3694478524670215,59,0.0,0.517578125,0.48242187486,2.6506891895190923,9,0.3142650349583657,0.7497602549555221
0,-1,-1,-1,20,-1,5,0,9,30,0.953625,0.9993380868411371,0.9996689332767229,0.9901694472423862,1,1,1.0,1.0,1.0,0.9996689332767229,34,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,31,5,34,5,3.5263605246161616,0.4647058823529412,20,1.0271596874100524,4.3694478524670215,59,0.0,0.5712890625,0.42871093736,2.5528371931205944,9,0.28268743456399165,0.6990796333644543
0,-1,-1,-1,20,-1,5,0,9,30,0.9405000000000001,0.9921294853750677,0.9960646689208055,0.956016435211356,1,1,1.0,1.0,1.0,0.9960797785217836,37,0.18421052631578946,3.5,2.1157894736842104,4.219166666666666,0.43999999999999995,2.526315789473684,20,31,5,34,5,3.5263605246161616,0.4647058823529412,20,1.0271596874100524,4.3694478524670215,59,0.0,0.5107421875,0.489257812355,2.7209728834230313,14,0.3474778992873425,0.7606281336736257
0,48,9,0,20,0,5,-1,-1,-1,0.9750222222222225,1.0,1.0,0.9919042079657124,1,1,0.9437309828942176,0.9995426622425977,0.9995426622425977,0.9995426622425977,23,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,37,5,42,5,3.7376696182833684,0.46190476190476193,20,1.0694215061434937,4.574710978503383,77,0.0,0.759765625,0.24023437488,1.9351560104712648,9,0.18217013711775049,0.5074749766249977
0,48,9,0,20,0,5,-1,-1,-1,0.9693740740740737,1.0,1.0,0.9943698757559997,1,1,0.9818246149702419,0.9998042390090599,0.9998042390090599,0.9998042390090599,24,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,37,5,42,5,3.7376696182833684,0.46190476190476193,20,1.0694215061434937,4.574710978503383,77,0.0,0.5126953125,0.487304687355,2.7142970840788836,8,0.32906823596469775,0.7548060997555919
0,48,9,0,20,0,5,-1,-1,-1,0.9696148148148146,1.0,1.0,0.9905215054671948,1,1,0.9732593836584447,0.9995827882190823,0.9995827882190823,0.9995827882190823,27,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,37,5,42,5,3.7376696182833684,0.46190476190476193,20,1.0694215061434937,4.574710978503383,77,0.0,0.3662109375,0.633789062355,2.9789725636134023,9,0.4285785583481759,0.8892521949514728
0,48,9,0,20,0,5,-1,-1,-1,0.9610814814814814,1.0,1.0,0.986032855011679,1,1,0.9641410123935544,0.9995807905842661,0.9995807905842661,0.9995807905842661,35,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,37,5,42,5,3.7376696182833684,0.46190476190476193,20,1.0694215061434937,4.574710978503383,77,0.0,0.7431640625,0.25683593738,2.038160524334471,8,0.19167013854918782,0.5273776281536217
0,48,9,0,20,0,5,-1,-1,-1,0.955177777777778,1.0,1.0,0.9762510894616516,1,1,0.8874855093297573,0.9972079568837919,0.9972079568837919,0.9972079568837919,38,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,37,5,42,5,3.7376696182833684,0.46190476190476193,20,1.0694215061434937,4.574710978503383,77,0.0,0.4462890625,0.553710937355,2.693656601419093,8,0.3675872574432211,0.8158069930928776
0,-1,-1,-1,20,-1,5,0,9,30,0.8731785714285714,0.996514591426857,0.9982558893904038,0.8196572178542579,1,1,1.0,1.0,1.0,0.9982558893904038,9,0.07936507936507936,2.142857142857143,2.015873015873016,2.2142857142857144,0.0,5.023809523809524,28,31,5,34,5,3.5263605246161616,0.4647058823529412,20,1.0271596874100524,4.3694478524670215,59,0.0,0.33203125,0.667968749855,3.0680971399890065,9,0.4413868047280162,0.921580315619622
0,-1,-1,-1,20,-1,5,0,9,30,0.8555188679245285,0.9960435527728214,0.9980167376396638,0.907673101699455,1,1,1.0,1.0,1.0,0.9980167376396638,30,0.0420899854862119,2.188679245283019,1.9404934687953557,2.3459119496855347,0.0,7.3918722786647315,53,31,5,34,5,3.5263605246161616,0.4647058823529412,20,1.0271596874100524,4.3694478524670215,59,0.0,0.185546875,0.814453124855,3.3507741052095668,9,0.539700779827495,1.0689431855696485
0,48,9,0,20,0,5,-1,-1,-1,0.9565830769230769,1.0,1.0,0.8120878381313554,1,1,0.9754085618088066,0.9998105609797437,0.9998105609797437,0.9998105609797437,20,0.03461538461538462,2.2153846153846155,1.9826923076923078,2.3743589743589744,0.0,7.892307692307693,65,37,5,42,5,3.7376696182833684,0.46190476190476193,20,1.0694215061434937,4.574710978503383,77,0.0,0.1337890625,0.866210937355,3.3571598533465257,9,0.5627559503250326,1.1268120719135044
