id,rz,sx,x,cx,reset,measure,u1,u2,u3,Machine,AvgDegree,NumQubit,PST,TVD,Entropy,Swaps
0,26,4,2,20,0,4,-1,-1,-1,2,3.2,5,0.4775390625,0.522460937425,2.0338247412111934,8
0,26,4,2,20,0,4,-1,-1,-1,3,3.2,5,0.333984375,0.666015624925,2.3560383124254627,16
0,26,4,2,20,0,4,-1,-1,-1,5,3.2,5,0.1923828125,0.807617187425,2.6279254021362735,8
0,-1,-1,-1,20,-1,4,18,4,2,7,3.2,5,0.4677734375,0.532226562425,2.03760558808692,15
0,-1,-1,-1,20,-1,4,18,4,2,11,3.2,5,0.33984375,0.660156249925,2.334189458181487,17
0,26,4,2,20,0,4,-1,-1,-1,18,3.2,5,0.51953125,0.480468749925,1.8962600935169696,13
0,-1,-1,-1,20,-1,4,18,4,2,19,3.2,5,0.375,0.624999999925,2.2488932031335906,17
0,26,4,2,20,0,4,-1,-1,-1,21,3.2,5,0.6533203125,0.346679687425,1.3864305571719968,10
0,26,4,2,20,-1,4,-1,-1,-1,26,3.2,5,0.5595703125,0.440429687425,1.6712608218890272,15
0,26,4,2,20,0,4,-1,-1,-1,29,3.2,5,0.1943359375,0.805664062425,2.609802481256993,15
0,26,4,2,20,0,4,-1,-1,-1,31,3.2,5,0.4970703125,0.502929687425,1.9591515520406895,8
0,26,4,2,20,0,4,-1,-1,-1,33,3.2,5,0.7451171875,0.254882812425,1.1865507268892355,8
0,-1,-1,-1,20,-1,4,18,4,2,36,2.4,5,0.1015625,0.898437499925,2.694808217731618,8
0,26,4,2,20,-1,4,-1,-1,-1,39,3.2,5,0.4697265625,0.530273437425,1.9064025421726718,16
0,26,4,2,20,-1,4,-1,-1,-1,40,3.2,5,0.443359375,0.556640624925,2.0892842008562758,17
0,26,4,2,20,0,4,-1,-1,-1,42,4.8,5,0.3857421875,0.614257812425,2.1852594078362753,8
0,26,4,2,20,0,4,-1,-1,-1,10,3.4285714285714284,7,0.44140625,0.558593749925,2.0824900735578966,14
0,26,4,2,20,0,4,-1,-1,-1,14,3.4285714285714284,7,0.515625,0.484374999925,1.6907562933280633,16
0,26,4,2,20,0,4,-1,-1,-1,17,3.4285714285714284,7,0.7431640625,0.256835937425,1.2199980238449863,17
0,26,4,2,20,0,4,-1,-1,-1,25,3.4285714285714284,7,0.544921875,0.455078124925,1.8209254919089028,15
0,-1,-1,-1,20,-1,4,18,4,2,22,2.5714285714285716,14,0.359375,0.640624999925,2.2769637345414426,8
0,26,4,2,20,0,4,-1,-1,-1,12,4.0,16,0.5,0.499999999925,1.9816931841371823,8
0,-1,-1,-1,20,-1,4,18,4,2,32,2.75,16,1.0,0.0,-1.0000004999175666e-06,10
