id,rz,sx,x,cx,reset,measure,u3,u1,u2,measureSuccess,idSuccess,u3Success,cxSuccess,u1Success,sxSuccess,xSuccess,rzSuccess,u2Success,resetSuccess,Machine,QCAvgDegree,QCGraphDensity,QCAvgConnectivity,QCAvgNeighborDegree,QCAvgClustering,QCAvgShortestPath,CXGraphDensity,CXAvgConnectivity,CXAvgNeighborDegree,CXAvgClustering,CXAvgShortestPath,CXAverageDegree,CXAverageWeight,CXMaxWeight,CXMinWeight,NumQubit,Depth,qubit_count,circuit_depth,circuit_width,retention_lifespan,gate_density,dual_gate_count,measurement_density,size_factor,gate_count,entanglement_variance,Swaps
0,396,72,4,246,0,3,-1,-1,-1,0.9801812500000002,0.9996294150792783,1.0,0.9927853527469924,1,0.9996294150792783,0.9996294150792783,1,1.0,0.9811508520208536,12,2.0,0.13333333333333333,1.55,2.4166666666666665,0.0,3.683333333333333,0.11428571428571428,0.2857142857142857,2.0,0.0,0,0.8571428571428571,2.25,5,1,16,318,15,341,15,5.831882477283517,0.1884652981427175,246,2.8466442261285754,6.871091294610546,718,0.5868989531281252,243
0,-1,-1,-1,246,-1,3,4,252,72,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,32,1.375,0.09166666666666666,0.16666666666666666,0.4166666666666667,0.0,0.22083333333333333,0.11428571428571428,0.2857142857142857,2.0,0.0,0,0.8571428571428571,2.25,5,1,16,256,15,269,15,5.594711379601839,0.20322180916976457,246,2.767587193568016,6.709304340258298,574,0.5868989531281252,202
0,-1,-1,-1,246,-1,3,4,252,72,0.9465,0.998512440595622,0.9970275181013453,0.9689708530728253,1,1.0,1.0,1,0.998512440595622,1.0,0,2.3,0.12105263157894737,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,0.11428571428571428,0.2857142857142857,2.0,0.0,0,0.8571428571428571,2.25,5,1,20,256,15,269,15,5.594711379601839,0.20322180916976457,246,2.767587193568016,6.709304340258298,574,0.5868989531281252,233
0,-1,-1,-1,246,-1,3,4,252,72,0.9474200000000002,0.9993241677155809,0.998648856374016,0.9828228290852429,1,1.0,1.0,1,0.9993241677155809,1.0,4,2.3,0.12105263157894737,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,0.11428571428571428,0.2857142857142857,2.0,0.0,0,0.8571428571428571,2.25,5,1,20,256,15,269,15,5.594711379601839,0.20322180916976457,246,2.767587193568016,6.709304340258298,574,0.5868989531281252,267
0,-1,-1,-1,246,-1,3,4,252,72,0.9158800000000001,0.9982174491499871,0.996439425683765,0.9464863293600775,1,1.0,1.0,1,0.9982174491499871,1.0,15,2.3,0.12105263157894737,2.0789473684210527,2.4,0.0,3.5473684210526315,0.11428571428571428,0.2857142857142857,2.0,0.0,0,0.8571428571428571,2.25,5,1,20,256,15,269,15,5.594711379601839,0.20322180916976457,246,2.767587193568016,6.709304340258298,574,0.5868989531281252,237
0,-1,-1,-1,246,-1,3,4,252,72,0.9483,0.9971840212774696,0.9944794421130597,0.9608399735639606,1,1.0,1.0,1,0.9972361555462463,1.0,28,2.3,0.12105263157894737,2.0789473684210527,2.4,0.0,3.5473684210526315,0.11428571428571428,0.2857142857142857,2.0,0.0,0,0.8571428571428571,2.25,5,1,20,256,15,269,15,5.594711379601839,0.20322180916976457,246,2.767587193568016,6.709304340258298,574,0.5868989531281252,224
0,-1,-1,-1,246,-1,3,4,252,72,0.953625,0.9989934076561917,0.9979880597076889,0.9830258145923897,1,1.0,1.0,1,0.9989934076561917,1.0,34,2.3,0.12105263157894737,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,0.11428571428571428,0.2857142857142857,2.0,0.0,0,0.8571428571428571,2.25,5,1,20,256,15,269,15,5.594711379601839,0.20322180916976457,246,2.767587193568016,6.709304340258298,574,0.5868989531281252,212
0,-1,-1,-1,246,-1,3,4,252,72,0.9405000000000001,0.9960743757349947,0.992122624980518,0.9545629541369398,1,1.0,1.0,1,0.9960612901736118,1.0,37,3.5,0.18421052631578946,2.1157894736842104,4.219166666666666,0.43999999999999995,2.526315789473684,0.11428571428571428,0.2857142857142857,2.0,0.0,0,0.8571428571428571,2.25,5,1,20,256,15,269,15,5.594711379601839,0.20322180916976457,246,2.767587193568016,6.709304340258298,574,0.5868989531281252,182
0,396,72,4,246,0,3,-1,-1,-1,0.983785185185185,0.9995315463087509,1.0,0.984419121523754,1,0.9995315463087509,0.9995315463087509,1,1.0,0.9919434728495206,8,2.074074074074074,0.07977207977207977,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,0.11428571428571428,0.2857142857142857,2.0,0.0,0,0.8571428571428571,2.25,5,1,27,318,15,341,15,5.831882477283517,0.1884652981427175,246,2.8466442261285754,6.871091294610546,718,0.5868989531281252,261
0,396,72,4,246,0,3,-1,-1,-1,0.9811333333333333,0.999656219519898,1.0,0.9885521421772403,1,0.999656219519898,0.999656219519898,1,1.0,0.9897543332960658,13,2.074074074074074,0.07977207977207977,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,0.11428571428571428,0.2857142857142857,2.0,0.0,0,0.8571428571428571,2.25,5,1,27,318,15,341,15,5.831882477283517,0.1884652981427175,246,2.8466442261285754,6.871091294610546,718,0.5868989531281252,252
0,396,72,4,246,0,3,-1,-1,-1,0.987822222222222,0.9995097148197684,1.0,0.9879535933913332,1,0.9995097148197684,0.9995097148197684,1,1.0,0.9921743824085004,16,2.074074074074074,0.07977207977207977,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,0.11428571428571428,0.2857142857142857,2.0,0.0,0,0.8571428571428571,2.25,5,1,27,318,15,341,15,5.831882477283517,0.1884652981427175,246,2.8466442261285754,6.871091294610546,718,0.5868989531281252,281
0,396,72,4,246,0,3,-1,-1,-1,0.9750222222222225,0.9994648209575985,1.0,0.9873500490407504,1,0.9994648209575985,0.9994648209575985,1,1.0,0.9437309828942176,23,2.074074074074074,0.07977207977207977,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,0.11428571428571428,0.2857142857142857,2.0,0.0,0,0.8571428571428571,2.25,5,1,27,318,15,341,15,5.831882477283517,0.1884652981427175,246,2.8466442261285754,6.871091294610546,718,0.5868989531281252,286
0,396,72,4,246,0,3,-1,-1,-1,0.9693740740740737,0.9997262929831142,1.0,0.9897493011990429,1,0.9997262929831142,0.9997262929831142,1,1.0,0.9818246149702419,24,2.074074074074074,0.07977207977207977,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,0.11428571428571428,0.2857142857142857,2.0,0.0,0,0.8571428571428571,2.25,5,1,27,318,15,341,15,5.831882477283517,0.1884652981427175,246,2.8466442261285754,6.871091294610546,718,0.5868989531281252,253
0,396,72,4,246,0,3,-1,-1,-1,0.9696148148148146,0.9993071580282843,1.0,0.9847400452981407,1,0.9993071580282843,0.9993071580282843,1,1.0,0.9732593836584447,27,2.074074074074074,0.07977207977207977,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,0.11428571428571428,0.2857142857142857,2.0,0.0,0,0.8571428571428571,2.25,5,1,27,318,15,341,15,5.831882477283517,0.1884652981427175,246,2.8466442261285754,6.871091294610546,718,0.5868989531281252,225
0,396,72,4,246,0,3,-1,-1,-1,0.9610814814814814,0.9992880495376432,1.0,0.9794620524994616,1,0.9992880495376432,0.9992880495376432,1,1.0,0.9641410123935544,35,2.074074074074074,0.07977207977207977,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,0.11428571428571428,0.2857142857142857,2.0,0.0,0,0.8571428571428571,2.25,5,1,27,318,15,341,15,5.831882477283517,0.1884652981427175,246,2.8466442261285754,6.871091294610546,718,0.5868989531281252,259
0,396,72,4,246,0,3,-1,-1,-1,0.955177777777778,0.9971942405501246,1.0,0.9485271406194659,1,0.9971942405501246,0.9971942405501246,1,1.0,0.8874855093297573,38,2.074074074074074,0.07977207977207977,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,0.11428571428571428,0.2857142857142857,2.0,0.0,0,0.8571428571428571,2.25,5,1,27,318,15,341,15,5.831882477283517,0.1884652981427175,246,2.8466442261285754,6.871091294610546,718,0.5868989531281252,246
0,-1,-1,-1,246,-1,3,4,252,72,0.8731785714285714,0.9982373383517897,0.996477466792179,0.8071694053551378,1,1.0,1.0,1,0.9982373383517897,1.0,9,2.142857142857143,0.07936507936507936,2.015873015873016,2.2142857142857144,0.0,5.023809523809524,0.11428571428571428,0.2857142857142857,2.0,0.0,0,0.8571428571428571,2.25,5,1,28,256,15,269,15,5.594711379601839,0.20322180916976457,246,2.767587193568016,6.709304340258298,574,0.5868989531281252,309
0,-1,-1,-1,246,-1,3,4,252,72,0.8555188679245285,0.9974033579053304,0.9948162946322986,0.8759454674513918,1,1.0,1.0,1,0.9974033579053304,1.0,30,2.188679245283019,0.0420899854862119,1.9404934687953557,2.3459119496855347,0.0,7.3918722786647315,0.11428571428571428,0.2857142857142857,2.0,0.0,0,0.8571428571428571,2.25,5,1,53,256,15,269,15,5.594711379601839,0.20322180916976457,246,2.767587193568016,6.709304340258298,574,0.5868989531281252,326
0,396,72,4,246,0,3,-1,-1,-1,0.9719107692307695,0.9994732075663384,1.0,0.9894581332633895,1,0.9994732075663384,0.9994732075663384,1,1.0,0.9811631534189152,6,2.2153846153846155,0.03461538461538462,1.9826923076923078,2.3743589743589744,0.0,7.892307692307693,0.11428571428571428,0.2857142857142857,2.0,0.0,0,0.8571428571428571,2.25,5,1,65,318,15,341,15,5.831882477283517,0.1884652981427175,246,2.8466442261285754,6.871091294610546,718,0.5868989531281252,234
0,396,72,4,246,0,3,-1,-1,-1,0.9565830769230769,0.9994682313481007,1.0,0.7051267067611418,1,0.9994682313481007,0.9994682313481007,1,1.0,0.9754085618088066,20,2.2153846153846155,0.03461538461538462,1.9826923076923078,2.3743589743589744,0.0,7.892307692307693,0.11428571428571428,0.2857142857142857,2.0,0.0,0,0.8571428571428571,2.25,5,1,65,318,15,341,15,5.831882477283517,0.1884652981427175,246,2.8466442261285754,6.871091294610546,718,0.5868989531281252,235
0,396,72,4,246,0,3,-1,-1,-1,0.9725173228346456,0.9985291230302141,1.0,0.959804756962067,1,0.9985291230302141,0.9985291230302141,1,1.0,0.9921581402749201,41,2.236220472440945,0.017747781527309086,1.8736407949006375,2.3963254593175853,0.0,11.359580052493438,0.11428571428571428,0.2857142857142857,2.0,0.0,0,0.8571428571428571,2.25,5,1,127,318,15,341,15,5.831882477283517,0.1884652981427175,246,2.8466442261285754,6.871091294610546,718,0.5868989531281252,232
0,-1,-1,-1,43,-1,6,3,59,18,0.94186,0.9986231057901525,1.0,0.9746461234315162,1,0.9986231057901525,0.9986231057901525,1,1.0,1.0,22,1.2857142857142858,0.0989010989010989,0.17032967032967034,0.35714285714285715,0.0,0.2032967032967033,0.4722222222222222,2.2777777777777777,4.2592592592592595,0.6296296296296295,0,2.125,2.176470588235294,5,1,14,90,9,89,9,4.48863636973214,0.20724094881398253,43,1.1143101578447265,5.111987788356544,123,0.5561596243541131,19
0,95,18,3,43,0,6,-1,-1,-1,0.9801812500000002,0.9996294150792783,1.0,0.9927853527469924,1,0.9996294150792783,0.9996294150792783,1,1.0,0.9811508520208536,12,2.0,0.13333333333333333,1.55,2.4166666666666665,0.0,3.683333333333333,0.4722222222222222,2.2777777777777777,4.2592592592592595,0.6296296296296295,0,2.125,2.176470588235294,5,1,16,101,9,109,9,4.6913478822291435,0.20591233435270132,43,1.1480954099275607,5.308267697401205,159,0.5561596243541131,30
0,-1,-1,-1,43,-1,6,3,59,18,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,32,1.375,0.09166666666666666,0.16666666666666666,0.4166666666666667,0.0,0.22083333333333333,0.4722222222222222,2.2777777777777777,4.2592592592592595,0.6296296296296295,0,2.125,2.176470588235294,5,1,16,90,9,89,9,4.48863636973214,0.20724094881398253,43,1.1143101578447265,5.111987788356544,123,0.5561596243541131,24
0,-1,-1,-1,43,-1,6,3,59,18,0.9465,0.998512440595622,0.9970275181013453,0.9689708530728253,1,1.0,1.0,1,0.998512440595622,1.0,0,2.3,0.12105263157894737,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,0.4722222222222222,2.2777777777777777,4.2592592592592595,0.6296296296296295,0,2.125,2.176470588235294,5,1,20,90,9,89,9,4.48863636973214,0.20724094881398253,43,1.1143101578447265,5.111987788356544,123,0.5561596243541131,18
0,-1,-1,-1,43,-1,6,3,59,18,0.9474200000000002,0.9993241677155809,0.998648856374016,0.9828228290852429,1,1.0,1.0,1,0.9993241677155809,1.0,4,2.3,0.12105263157894737,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,0.4722222222222222,2.2777777777777777,4.2592592592592595,0.6296296296296295,0,2.125,2.176470588235294,5,1,20,90,9,89,9,4.48863636973214,0.20724094881398253,43,1.1143101578447265,5.111987788356544,123,0.5561596243541131,18
0,-1,-1,-1,43,-1,6,3,59,18,0.9158800000000001,0.9982174491499871,0.996439425683765,0.9464863293600775,1,1.0,1.0,1,0.9982174491499871,1.0,15,2.3,0.12105263157894737,2.0789473684210527,2.4,0.0,3.5473684210526315,0.4722222222222222,2.2777777777777777,4.2592592592592595,0.6296296296296295,0,2.125,2.176470588235294,5,1,20,90,9,89,9,4.48863636973214,0.20724094881398253,43,1.1143101578447265,5.111987788356544,123,0.5561596243541131,30
0,-1,-1,-1,43,-1,6,3,59,18,0.9483,0.9971840212774696,0.9944794421130597,0.9608399735639606,1,1.0,1.0,1,0.9972361555462463,1.0,28,2.3,0.12105263157894737,2.0789473684210527,2.4,0.0,3.5473684210526315,0.4722222222222222,2.2777777777777777,4.2592592592592595,0.6296296296296295,0,2.125,2.176470588235294,5,1,20,90,9,89,9,4.48863636973214,0.20724094881398253,43,1.1143101578447265,5.111987788356544,123,0.5561596243541131,27
0,-1,-1,-1,43,-1,6,3,59,18,0.953625,0.9989934076561917,0.9979880597076889,0.9830258145923897,1,1.0,1.0,1,0.9989934076561917,1.0,34,2.3,0.12105263157894737,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,0.4722222222222222,2.2777777777777777,4.2592592592592595,0.6296296296296295,0,2.125,2.176470588235294,5,1,20,90,9,89,9,4.48863636973214,0.20724094881398253,43,1.1143101578447265,5.111987788356544,123,0.5561596243541131,27
0,-1,-1,-1,43,-1,6,3,59,18,0.9405000000000001,0.9960743757349947,0.992122624980518,0.9545629541369398,1,1.0,1.0,1,0.9960612901736118,1.0,37,3.5,0.18421052631578946,2.1157894736842104,4.219166666666666,0.43999999999999995,2.526315789473684,0.4722222222222222,2.2777777777777777,4.2592592592592595,0.6296296296296295,0,2.125,2.176470588235294,5,1,20,90,9,89,9,4.48863636973214,0.20724094881398253,43,1.1143101578447265,5.111987788356544,123,0.5561596243541131,16
0,95,18,3,43,0,6,-1,-1,-1,0.983785185185185,0.9995315463087509,1.0,0.984419121523754,1,0.9995315463087509,0.9995315463087509,1,1.0,0.9919434728495206,8,2.074074074074074,0.07977207977207977,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,0.4722222222222222,2.2777777777777777,4.2592592592592595,0.6296296296296295,0,2.125,2.176470588235294,5,1,27,101,9,109,9,4.6913478822291435,0.20591233435270132,43,1.1480954099275607,5.308267697401205,159,0.5561596243541131,38
0,95,18,3,43,0,6,-1,-1,-1,0.9811333333333333,0.999656219519898,1.0,0.9885521421772403,1,0.999656219519898,0.999656219519898,1,1.0,0.9897543332960658,13,2.074074074074074,0.07977207977207977,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,0.4722222222222222,2.2777777777777777,4.2592592592592595,0.6296296296296295,0,2.125,2.176470588235294,5,1,27,101,9,109,9,4.6913478822291435,0.20591233435270132,43,1.1480954099275607,5.308267697401205,159,0.5561596243541131,40
0,95,18,3,43,0,6,-1,-1,-1,0.987822222222222,0.9995097148197684,1.0,0.9879535933913332,1,0.9995097148197684,0.9995097148197684,1,1.0,0.9921743824085004,16,2.074074074074074,0.07977207977207977,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,0.4722222222222222,2.2777777777777777,4.2592592592592595,0.6296296296296295,0,2.125,2.176470588235294,5,1,27,101,9,109,9,4.6913478822291435,0.20591233435270132,43,1.1480954099275607,5.308267697401205,159,0.5561596243541131,29
0,95,18,3,43,0,6,-1,-1,-1,0.9750222222222225,0.9994648209575985,1.0,0.9873500490407504,1,0.9994648209575985,0.9994648209575985,1,1.0,0.9437309828942176,23,2.074074074074074,0.07977207977207977,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,0.4722222222222222,2.2777777777777777,4.2592592592592595,0.6296296296296295,0,2.125,2.176470588235294,5,1,27,101,9,109,9,4.6913478822291435,0.20591233435270132,43,1.1480954099275607,5.308267697401205,159,0.5561596243541131,26
0,95,18,3,43,0,6,-1,-1,-1,0.9693740740740737,0.9997262929831142,1.0,0.9897493011990429,1,0.9997262929831142,0.9997262929831142,1,1.0,0.9818246149702419,24,2.074074074074074,0.07977207977207977,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,0.4722222222222222,2.2777777777777777,4.2592592592592595,0.6296296296296295,0,2.125,2.176470588235294,5,1,27,101,9,109,9,4.6913478822291435,0.20591233435270132,43,1.1480954099275607,5.308267697401205,159,0.5561596243541131,31
0,95,18,3,43,0,6,-1,-1,-1,0.9696148148148146,0.9993071580282843,1.0,0.9847400452981407,1,0.9993071580282843,0.9993071580282843,1,1.0,0.9732593836584447,27,2.074074074074074,0.07977207977207977,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,0.4722222222222222,2.2777777777777777,4.2592592592592595,0.6296296296296295,0,2.125,2.176470588235294,5,1,27,101,9,109,9,4.6913478822291435,0.20591233435270132,43,1.1480954099275607,5.308267697401205,159,0.5561596243541131,34
0,95,18,3,43,0,6,-1,-1,-1,0.9610814814814814,0.9992880495376432,1.0,0.9794620524994616,1,0.9992880495376432,0.9992880495376432,1,1.0,0.9641410123935544,35,2.074074074074074,0.07977207977207977,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,0.4722222222222222,2.2777777777777777,4.2592592592592595,0.6296296296296295,0,2.125,2.176470588235294,5,1,27,101,9,109,9,4.6913478822291435,0.20591233435270132,43,1.1480954099275607,5.308267697401205,159,0.5561596243541131,35
0,95,18,3,43,0,6,-1,-1,-1,0.955177777777778,0.9971942405501246,1.0,0.9485271406194659,1,0.9971942405501246,0.9971942405501246,1,1.0,0.8874855093297573,38,2.074074074074074,0.07977207977207977,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,0.4722222222222222,2.2777777777777777,4.2592592592592595,0.6296296296296295,0,2.125,2.176470588235294,5,1,27,101,9,109,9,4.6913478822291435,0.20591233435270132,43,1.1480954099275607,5.308267697401205,159,0.5561596243541131,26
0,-1,-1,-1,43,-1,6,3,59,18,0.8731785714285714,0.9982373383517897,0.996477466792179,0.8071694053551378,1,1.0,1.0,1,0.9982373383517897,1.0,9,2.142857142857143,0.07936507936507936,2.015873015873016,2.2142857142857144,0.0,5.023809523809524,0.4722222222222222,2.2777777777777777,4.2592592592592595,0.6296296296296295,0,2.125,2.176470588235294,5,1,28,90,9,89,9,4.48863636973214,0.20724094881398253,43,1.1143101578447265,5.111987788356544,123,0.5561596243541131,45
0,-1,-1,-1,43,-1,6,3,59,18,0.8555188679245285,0.9974033579053304,0.9948162946322986,0.8759454674513918,1,1.0,1.0,1,0.9974033579053304,1.0,30,2.188679245283019,0.0420899854862119,1.9404934687953557,2.3459119496855347,0.0,7.3918722786647315,0.4722222222222222,2.2777777777777777,4.2592592592592595,0.6296296296296295,0,2.125,2.176470588235294,5,1,53,90,9,89,9,4.48863636973214,0.20724094881398253,43,1.1143101578447265,5.111987788356544,123,0.5561596243541131,40
0,95,18,3,43,0,6,-1,-1,-1,0.9719107692307695,0.9994732075663384,1.0,0.9894581332633895,1,0.9994732075663384,0.9994732075663384,1,1.0,0.9811631534189152,6,2.2153846153846155,0.03461538461538462,1.9826923076923078,2.3743589743589744,0.0,7.892307692307693,0.4722222222222222,2.2777777777777777,4.2592592592592595,0.6296296296296295,0,2.125,2.176470588235294,5,1,65,101,9,109,9,4.6913478822291435,0.20591233435270132,43,1.1480954099275607,5.308267697401205,159,0.5561596243541131,26
0,95,18,3,43,0,6,-1,-1,-1,0.9565830769230769,0.9994682313481007,1.0,0.7051267067611418,1,0.9994682313481007,0.9994682313481007,1,1.0,0.9754085618088066,20,2.2153846153846155,0.03461538461538462,1.9826923076923078,2.3743589743589744,0.0,7.892307692307693,0.4722222222222222,2.2777777777777777,4.2592592592592595,0.6296296296296295,0,2.125,2.176470588235294,5,1,65,101,9,109,9,4.6913478822291435,0.20591233435270132,43,1.1480954099275607,5.308267697401205,159,0.5561596243541131,27
0,95,18,3,43,0,6,-1,-1,-1,0.9725173228346456,0.9985291230302141,1.0,0.959804756962067,1,0.9985291230302141,0.9985291230302141,1,1.0,0.9921581402749201,41,2.236220472440945,0.017747781527309086,1.8736407949006375,2.3963254593175853,0.0,11.359580052493438,0.4722222222222222,2.2777777777777777,4.2592592592592595,0.6296296296296295,0,2.125,2.176470588235294,5,1,127,101,9,109,9,4.6913478822291435,0.20591233435270132,43,1.1480954099275607,5.308267697401205,159,0.5561596243541131,30
0,-1,-1,-1,40,-1,4,4,42,12,0.94186,0.9986231057901525,1.0,0.9746461234315162,1,0.9986231057901525,0.9986231057901525,1,1.0,1.0,22,1.2857142857142858,0.0989010989010989,0.17032967032967034,0.35714285714285715,0.0,0.2032967032967033,0.2,0.509090909090909,2.4545454545454546,0.36363636363636365,0,0.8461538461538461,2.909090909090909,5,1,14,43,13,62,13,4.127134385045092,0.17121588089330025,40,1.673020935626657,4.927253685157205,98,0.3736480264250221,35
0,66,12,4,40,0,4,-1,-1,-1,0.9801812500000002,0.9996294150792783,1.0,0.9927853527469924,1,0.9996294150792783,0.9996294150792783,1,1.0,0.9811508520208536,12,2.0,0.13333333333333333,1.55,2.4166666666666665,0.0,3.683333333333333,0.2,0.509090909090909,2.4545454545454546,0.36363636363636365,0,0.8461538461538461,2.909090909090909,5,1,16,46,13,78,13,4.356708826689592,0.15976331360946747,40,1.7304145460377822,5.087596335232384,122,0.3736480264250221,59
